id,poi shape,poi_type,coordinate
10801,Point,fitness_station," 19.1583195, 47.4752299 "
10803,Point,playground," 19.158761, 47.4762679 "
10806,Point,sports_centre," 19.1608963, 47.4748234 "
10808,Point,playground," 19.2608373, 47.5470899 "
10816,Point,playground," 19.2553889, 47.5480642 "
10819,Point,playground," 19.0368282, 47.478402 "
10821,Point,playground," 19.1523676, 47.4688952 "
10822,Point,playground," 19.0860561, 47.5265015 "
10824,Point,playground," 18.9812824, 47.4579035 "
10827,Point,garden," 19.1676968, 47.5136103 "
10829,Point,dog_park," 19.16788, 47.5158704 "
10832,Point,playground," 18.9180903, 47.5114661 "
10833,Point,fitness_centre," 18.9305447, 47.5168304 "
10840,Point,garden," 19.0596281, 47.5230998 "
10841,Point,garden," 19.0591582, 47.522289 "
10848,Point,playground," 19.1946746, 47.4097849 "
10854,Point,dog_park," 19.0486694, 47.4642489 "
10855,Point,playground," 18.9240287, 47.3866093 "
10871,Point,playground," 19.0442034, 47.4735471 "
10875,Point,playground," 19.2026112, 47.4021038 "
10881,Point,dog_park," 19.081931, 47.4342933 "
10913,Point,sports_centre," 19.2154862, 47.3925608 "
10916,Point,sports_centre," 19.2185741, 47.4388247 "
10938,Point,playground," 18.9979147, 47.4711784 "
10951,Point,sports_centre," 19.0377207, 47.4910261 "
10976,Point,playground," 19.0499208, 47.4801873 "
10986,Point,garden," 19.0260551, 47.5098243 "
10994,Point,dog_park," 19.0794734, 47.5622066 "
11003,Point,playground," 19.0742273, 47.4814172 "
11004,Point,water_park," 19.0905816, 47.4348618 "
11007,Point,playground," 19.1218912, 47.502565 "
11008,Point,playground," 19.1260071, 47.5061842 "
11024,Point,playground," 18.9313693, 47.527121 "
11026,Point,playground," 18.9237822, 47.5249596 "
11028,Point,playground," 19.3737943, 47.5840901 "
11046,Point,playground," 19.2878681, 47.5641994 "
11069,Point,fitness_station," 18.998528, 47.4697506 "
11076,Point,playground," 19.0005237, 47.4706609 "
11077,Point,playground," 19.0000281, 47.4701537 "
11079,Point,playground," 19.0041118, 47.4919814 "
11080,Point,dog_park," 19.1335605, 47.5344823 "
11081,Point,playground," 19.0052502, 47.4808436 "
11085,Point,playground," 19.1364797, 47.5354985 "
11087,Point,playground," 18.9061241, 47.4345995 "
11088,Point,fitness_station," 19.0614775, 47.5950191 "
11113,Point,playground," 19.1518954, 47.472008 "
11117,Point,playground," 19.1519177, 47.4715197 "
11121,Point,playground," 19.0029654, 47.4679933 "
11127,Point,playground," 19.0682316, 47.529933 "
11130,Point,playground," 19.017279, 47.4760452 "
11134,Point,playground," 19.0564634, 47.5962765 "
11136,Point,garden," 19.1490011, 47.4691279 "
11137,Point,garden," 19.1487043, 47.468893 "
11138,Point,garden," 19.1526071, 47.4691814 "
11139,Point,garden," 19.1527562, 47.4693095 "
11165,Point,playground," 18.8730269, 47.5761417 "
11169,Point,playground," 19.1250387, 47.4681347 "
11174,Point,playground," 19.0637239, 47.4994513 "
11175,Point,playground," 19.0430011, 47.5191456 "
11203,Point,playground," 19.1637789, 47.4707687 "
11206,Point,playground," 19.1653825, 47.4718917 "
11220,Point,playground," 19.1203091, 47.5806097 "
11224,Point,playground," 19.1357504, 47.536274 "
11225,Point,garden," 19.1520052, 47.4691902 "
11227,Point,garden," 19.1197607, 47.4537012 "
11234,Point,playground," 19.2150267, 47.392218 "
11237,Point,garden," 19.0401245, 47.4582233 "
11238,Point,playground," 19.2699334, 47.4792242 "
11240,Point,playground," 19.1990627, 47.5040131 "
11241,Point,playground," 19.1986871, 47.5045651 "
11244,Point,playground," 18.8674441, 47.4136387 "
11245,Point,nature_reserve," 19.3747612, 47.4000164 "
11246,Point,nature_reserve," 19.3631745, 47.4178908 "
11261,Point,playground," 19.1609694, 47.4677412 "
11272,Point,playground," 19.1615288, 47.4710786 "
11273,Point,playground," 19.1604613, 47.4723023 "
11276,Point,garden," 19.1964563, 47.6241176 "
11277,Point,garden," 19.1935741, 47.6216148 "
11278,Point,garden," 19.1965036, 47.6237493 "
11279,Point,garden," 19.1959747, 47.6243928 "
11280,Point,garden," 19.1959534, 47.6241352 "
11281,Point,garden," 19.195932, 47.6239358 "
11282,Point,garden," 19.1959188, 47.6237276 "
11284,Point,garden," 19.0614777, 47.485247 "
11285,Point,playground," 19.107989, 47.5154756 "
11291,Point,sports_centre," 19.0916977, 47.482023 "
11317,Point,playground," 19.0300797, 47.4683766 "
11319,Point,playground," 19.0762979, 47.4932522 "
11336,Point,sports_centre," 18.9538295, 47.5642082 "
11341,Point,fitness_station," 18.9525059, 47.5645528 "
11354,Point,playground," 19.0639575, 47.5468363 "
11355,Point,playground," 19.2366576, 47.4819555 "
11367,Point,garden," 19.0524366, 47.4676098 "
11369,Point,playground," 19.1100965, 47.6011165 "
11378,Point,fitness_station," 19.0592573, 47.5980936 "
11385,Point,garden," 19.3813291, 47.6219058 "
11392,Point,dog_park," 19.2458285, 47.4693361 "
11397,Point,playground," 19.1518237, 47.6175569 "
11398,Point,sports_centre," 19.1525746, 47.6181949 "
11405,Point,garden," 19.0779008, 47.4759551 "
11423,Point,playground," 18.9227131, 47.4333498 "
11435,Point,nature_reserve," 19.370837, 47.4738303 "
11445,Point,playground," 19.1371868, 47.5486396 "
11446,Point,playground," 19.1391047, 47.5475455 "
11449,Point,dog_park," 19.1438482, 47.5460526 "
11452,Point,playground," 19.1421126, 47.5448078 "
11453,Point,playground," 19.1419445, 47.5442773 "
11456,Point,stadium," 19.1807181, 47.4390321 "
11459,Point,dog_park," 19.1508878, 47.4551808 "
11461,Point,sports_centre," 18.9723533, 47.5007282 "
11467,Point,playground," 19.0324254, 47.4478124 "
11469,Point,playground," 19.1131417, 47.585986 "
11484,Point,playground," 19.1583701, 47.4668464 "
11485,Point,playground," 19.159959, 47.4672111 "
11486,Point,playground," 19.1603718, 47.4672245 "
11487,Point,playground," 19.1587343, 47.4676496 "
11489,Point,playground," 19.1612265, 47.4688649 "
11491,Point,playground," 19.1700084, 47.4655573 "
11497,Point,playground," 19.1658169, 47.4708047 "
11498,Point,playground," 19.1654963, 47.4702014 "
11499,Point,playground," 19.1115957, 47.5722124 "
11504,Point,playground," 19.348037, 47.4804641 "
11512,Point,dog_park," 19.087762, 47.5166603 "
11514,Point,playground," 19.0359963, 47.4344088 "
11516,Point,dog_park," 19.0351743, 47.4350284 "
11522,Point,playground," 19.0383987, 47.4289972 "
11531,Point,playground," 19.3387566, 47.5934822 "
11533,Point,playground," 19.0022844, 47.409328 "
11535,Point,playground," 19.2491034, 47.5908044 "
11536,Point,playground," 19.2509789, 47.5894918 "
11538,Point,garden," 19.2491768, 47.5906664 "
11546,Point,fitness_station," 19.0322416, 47.5049283 "
11552,Point,fitness_station," 19.3332701, 47.493201 "
11553,Point,dog_park," 19.079309, 47.4745746 "
11567,Point,playground," 19.1418198, 47.4567765 "
11573,Point,fitness_station," 19.080338, 47.4756398 "
11574,Point,playground," 19.0828256, 47.4748444 "
11591,Point,playground," 19.1467089, 47.510151 "
11594,Point,playground," 19.1444412, 47.5056155 "
11595,Point,playground," 19.141709, 47.5124569 "
11596,Point,playground," 19.1450271, 47.5115068 "
11615,Point,playground," 19.202015, 47.4344294 "
11635,Point,playground," 19.1281657, 47.5321297 "
11636,Point,playground," 19.0112198, 47.4326561 "
11654,Point,garden," 19.1148195, 47.4850135 "
11655,Point,garden," 19.1147592, 47.4850285 "
11656,Point,garden," 19.1146975, 47.4850457 "
11657,Point,garden," 19.1146352, 47.4850611 "
11658,Point,garden," 19.1145728, 47.485076 "
11659,Point,garden," 19.1145124, 47.4850928 "
11660,Point,garden," 19.1140242, 47.4852179 "
11661,Point,garden," 19.1139626, 47.4852351 "
11662,Point,garden," 19.1138989, 47.4852514 "
11663,Point,garden," 19.1138392, 47.4852659 "
11664,Point,garden," 19.1137769, 47.4852822 "
11665,Point,garden," 19.1137141, 47.485298 "
11683,Point,fitness_station," 19.0913856, 47.5118246 "
11692,Point,garden," 19.1434752, 47.4724111 "
11693,Point,garden," 19.1376062, 47.4804839 "
11695,Point,playground," 19.0338598, 47.34233 "
11736,Point,playground," 19.0394956, 47.4685306 "
11737,Point,garden," 19.0396664, 47.4685681 "
11738,Point,garden," 19.0390869, 47.4685401 "
11739,Point,garden," 19.0385349, 47.4685058 "
11749,Point,garden," 18.9212566, 47.6026107 "
11750,Point,garden," 18.9177264, 47.602736 "
11751,Point,garden," 18.9170282, 47.6036352 "
11759,Point,garden," 19.0320446, 47.4681382 "
11850,Point,playground," 19.0035783, 47.398991 "
11851,Point,playground," 18.9948483, 47.3962658 "
11852,Point,playground," 19.1543528, 47.4792722 "
11853,Point,playground," 19.152148, 47.48061 "
11854,Point,playground," 19.1465046, 47.4811173 "
11855,Point,playground," 19.0354154, 47.4956891 "
11856,Point,playground," 19.0327288, 47.4930943 "
11857,Point,sports_centre," 19.0427509, 47.5334457 "
11858,Point,playground," 18.9618211, 47.5063697 "
11859,Point,sports_centre," 19.0576585, 47.5511426 "
11860,Point,playground," 19.2211234, 47.3804609 "
11861,Point,playground," 19.2714409, 47.4944346 "
11862,Point,playground," 19.2777085, 47.4936791 "
11863,Point,sports_centre," 19.0552479, 47.5208439 "
11864,Point,playground," 19.020326, 47.5065097 "
11865,Point,playground," 19.0038003, 47.5147718 "
11866,Point,playground," 19.1689579, 47.5229355 "
11867,Point,sports_centre," 19.1138455, 47.390689 "
11868,Point,sports_centre," 19.1167046, 47.3394638 "
11869,Point,sports_centre," 19.05645, 47.5168635 "
11870,Point,playground," 19.3519703, 47.3913942 "
11871,Point,playground," 19.0515862, 47.6000972 "
11872,Point,playground," 19.0492366, 47.5992363 "
11873,Point,playground," 19.0489816, 47.5959954 "
11874,Point,playground," 19.0461507, 47.5944317 "
11878,Point,playground," 19.0316703, 47.457999 "
11879,Point,playground," 19.0358224, 47.4330862 "
11881,Point,sports_centre," 19.1240368, 47.4786662 "
11882,Point,playground," 19.2809496, 47.4077782 "
11884,Point,playground," 19.2570846, 47.6310361 "
11885,Point,water_park," 19.1675019, 47.466555 "
11887,Point,playground," 19.0864091, 47.5466706 "
11888,Point,sports_centre," 19.0952596, 47.5588794 "
11889,Point,playground," 19.1076991, 47.511641 "
11890,Point,fitness_centre," 19.0681167, 47.5368729 "
11891,Point,dog_park," 19.095783, 47.5431811 "
11892,Point,playground," 19.0753529, 47.5322545 "
11894,Point,playground," 19.1163949, 47.3991659 "
11895,Point,playground," 19.115286, 47.3868351 "
11896,Point,playground," 19.1131655, 47.3988464 "
11897,Point,playground," 19.1169206, 47.3946631 "
11898,Point,playground," 19.1111056, 47.3939586 "
11899,Point,playground," 19.0509581, 47.4994176 "
11900,Point,playground," 19.0611988, 47.5332842 "
11901,Point,sports_centre," 19.07036, 47.52603 "
11902,Point,playground," 19.0717118, 47.5268322 "
11903,Point,dance," 19.0600378, 47.5019315 "
11904,Point,playground," 19.086271, 47.5791784 "
11905,Point,playground," 19.0861296, 47.5825814 "
11906,Point,sports_centre," 19.1181541, 47.5906045 "
11909,Point,playground," 19.3696513, 47.6077229 "
11913,Point,playground," 19.0600329, 47.5265757 "
11914,Point,sports_centre," 19.2673339, 47.5492028 "
11915,Point,sports_centre," 19.2665024, 47.5481673 "
11916,Point,playground," 19.0458312, 47.4846708 "
11917,Point,sports_centre," 19.0423747, 47.532247 "
11918,Point,sports_centre," 19.0918244, 47.5032437 "
11919,Point,sports_centre," 19.0930368, 47.5032799 "
11920,Point,playground," 19.1754546, 47.5245967 "
11921,Point,playground," 19.1784373, 47.5319162 "
11922,Point,sports_centre," 19.2419744, 47.470298 "
11923,Point,playground," 19.0026898, 47.5265079 "
11924,Point,playground," 18.9997611, 47.5207446 "
11925,Point,sports_centre," 19.0650044, 47.5253229 "
11926,Point,playground," 19.1078541, 47.5198776 "
11929,Point,playground," 19.0602013, 47.5268091 "
11930,Point,playground," 19.0605334, 47.5278398 "
11931,Point,playground," 19.1076356, 47.536102 "
11932,Point,playground," 19.130106, 47.5323414 "
11933,Point,playground," 19.102274, 47.4370214 "
11934,Point,playground," 18.9003507, 47.6135554 "
11935,Point,playground," 18.8999877, 47.6227419 "
11936,Point,dance," 19.0608229, 47.5101746 "
11937,Point,dance," 19.0717881, 47.4997844 "
11938,Point,sports_centre," 19.0602997, 47.5353986 "
11939,Point,sports_centre," 19.0582166, 47.5321401 "
11940,Point,playground," 19.1446994, 47.4848938 "
11942,Point,playground," 19.0759343, 47.5509394 "
11943,Point,playground," 19.0756152, 47.5510191 "
11945,Point,playground," 19.0959568, 47.5682962 "
11947,Point,dance," 19.058082, 47.5176131 "
11948,Point,playground," 19.1277182, 47.5033349 "
11949,Point,playground," 19.0795822, 47.5474999 "
11950,Point,playground," 19.1137982, 47.5117827 "
11951,Point,playground," 19.043464, 47.5193066 "
11952,Point,playground," 18.8959839, 47.5699108 "
11953,Point,playground," 19.0798526, 47.4796638 "
11954,Point,playground," 18.9604818, 47.5656261 "
11955,Point,playground," 19.1404353, 47.5046284 "
11956,Point,sports_centre," 19.0399987, 47.4409683 "
11957,Point,playground," 18.9875566, 47.6105873 "
11958,Point,dog_park," 19.0146262, 47.5085088 "
11959,Point,playground," 19.0985511, 47.5630814 "
11960,Point,playground," 19.0978484, 47.5632587 "
11961,Point,playground," 19.0962712, 47.5635121 "
11962,Point,playground," 19.094222, 47.5615719 "
11963,Point,water_park," 19.1114125, 47.600626 "
11964,Point,playground," 18.9316351, 47.4588277 "
11965,Point,playground," 18.9688667, 47.4648641 "
11966,Point,playground," 18.9708867, 47.4702462 "
11967,Point,playground," 18.9706959, 47.4704507 "
11968,Point,playground," 18.9772493, 47.4943636 "
11969,Point,playground," 18.9784823, 47.4941668 "
11970,Point,playground," 19.0311516, 47.6347625 "
11971,Point,nature_reserve," 18.9854849, 47.5361615 "
11972,Point,playground," 19.297077, 47.625217 "
11973,Point,playground," 19.1814417, 47.4596194 "
11974,Point,sports_centre," 19.2063614, 47.5091959 "
11975,Point,sports_centre," 19.2051844, 47.509343 "
11976,Point,sports_centre," 19.2052917, 47.507995 "
11977,Point,playground," 19.1976846, 47.5046314 "
11978,Point,playground," 19.1977811, 47.5038341 "
11979,Point,playground," 19.1915895, 47.5100519 "
11980,Point,dog_park," 19.0987766, 47.5161084 "
11981,Point,sports_centre," 19.0705665, 47.472865 "
11982,Point,sports_centre," 19.0455726, 47.4674795 "
11983,Point,sports_centre," 19.0645581, 47.6160192 "
11984,Point,playground," 19.192417, 47.5090803 "
11985,Point,playground," 19.1201083, 47.5130052 "
11986,Point,playground," 19.1981225, 47.5029892 "
11987,Point,playground," 19.052262, 47.62528 "
11989,Point,playground," 19.2120953, 47.5064295 "
11990,Point,playground," 19.0513433, 47.4599833 "
11991,Point,playground," 19.2046837, 47.513516 "
11992,Point,sports_centre," 19.1186266, 47.5911518 "
11994,Point,playground," 19.1639861, 47.5069609 "
11995,Point,playground," 19.066768, 47.5061194 "
11998,Point,playground," 19.181136, 47.5203769 "
11999,Point,fitness_centre," 19.0682036, 47.4936358 "
12000,Point,playground," 19.1153849, 47.3990072 "
12001,Point,playground," 19.0889346, 47.5176476 "
12005,Point,playground," 19.0652018, 47.5483607 "
12006,Point,playground," 19.1606308, 47.6176813 "
12007,Point,playground," 19.054369, 47.4733538 "
12008,Point,playground," 19.2774359, 47.5602619 "
12009,Point,playground," 19.2878214, 47.5642184 "
12010,Point,playground," 19.3746398, 47.585917 "
12011,Point,sports_centre," 19.0531242, 47.5150637 "
12012,Point,playground," 19.0272696, 47.4629725 "
12013,Point,playground," 19.0281332, 47.4628365 "
12014,Point,fitness_station," 19.0591807, 47.5385503 "
12015,Point,sports_centre," 19.1125543, 47.6015195 "
12016,Point,playground," 19.0429913, 47.5544067 "
12017,Point,playground," 19.0433595, 47.559824 "
12018,Point,playground," 19.0320075, 47.51234 "
12019,Point,playground," 19.0372887, 47.5088706 "
12020,Point,fitness_centre," 19.028526, 47.495455 "
12024,Point,playground," 19.00248, 47.4669823 "
12025,Point,fitness_centre," 19.026604, 47.494245 "
12026,Point,playground," 19.032253, 47.489778 "
12027,Point,sports_centre," 19.0744944, 47.5408098 "
12028,Point,sports_centre," 19.076211, 47.5417369 "
12029,Point,garden," 19.0557861, 47.5071424 "
12033,Point,playground," 19.1821605, 47.5207213 "
12034,Point,playground," 19.1857575, 47.5166022 "
12035,Point,playground," 19.0325988, 47.512154 "
12036,Point,playground," 19.0366894, 47.4493556 "
12037,Point,sports_centre," 19.0665117, 47.4206781 "
12039,Point,playground," 19.095955, 47.478508 "
12040,Point,playground," 18.9644892, 47.5440715 "
12041,Point,playground," 19.0975689, 47.52086 "
12042,Point,playground," 19.0217932, 47.4216236 "
12043,Point,fitness_centre," 19.1578607, 47.4656486 "
12045,Point,sports_centre," 18.9236767, 47.3831111 "
12047,Point,fitness_centre," 19.0612627, 47.4876693 "
12049,Point,sports_centre," 18.9954573, 47.5171899 "
12050,Point,playground," 19.0372384, 47.4917151 "
12051,Point,playground," 19.0485459, 47.3267983 "
12052,Point,playground," 18.9987576, 47.4294845 "
12053,Point,playground," 19.0033536, 47.4082655 "
12054,Point,playground," 18.989846, 47.3928301 "
12055,Point,playground," 19.0073823, 47.4046749 "
12056,Point,playground," 19.0571178, 47.4891821 "
12057,Point,sports_centre," 19.0216911, 47.4087449 "
12058,Point,playground," 19.086663, 47.423625 "
12059,Point,playground," 19.087802, 47.424444 "
12060,Point,playground," 19.072753, 47.426335 "
12061,Point,playground," 18.9706164, 47.5194373 "
12065,Point,playground," 19.0534479, 47.5233614 "
12067,Point,fitness_centre," 19.0261161, 47.468957 "
12068,Point,sports_centre," 19.0211759, 47.5216917 "
12069,Point,sports_centre," 19.0395083, 47.3458168 "
12070,Point,playground," 19.0667326, 47.4112421 "
12073,Point,sports_centre," 18.8603538, 47.4199802 "
12074,Point,fitness_centre," 19.0633872, 47.4890002 "
12078,Point,sports_centre," 19.0587284, 47.5294372 "
12079,Point,fitness_station," 19.0562658, 47.5235113 "
12080,Point,playground," 18.9238925, 47.3768039 "
12081,Point,playground," 19.3498316, 47.6072379 "
12082,Point,playground," 19.0427837, 47.5193457 "
12083,Point,sports_centre," 18.9221492, 47.3881831 "
12084,Point,playground," 19.1844197, 47.518296 "
12085,Point,playground," 19.1860812, 47.5181245 "
12094,Point,sports_centre," 19.0106279, 47.5148605 "
12095,Point,playground," 19.0795509, 47.4922418 "
12098,Point,fitness_station," 19.0655882, 47.5209974 "
12099,Point,fitness_station," 19.07163, 47.5243896 "
12100,Point,fitness_station," 19.0721558, 47.5265933 "
12101,Point,playground," 19.3325737, 47.6179972 "
12103,Point,nature_reserve," 19.2843342, 47.4453962 "
12105,Point,playground," 18.9852018, 47.5110489 "
12106,Point,fitness_centre," 19.0726793, 47.5249946 "
12107,Point,fitness_centre," 19.0782257, 47.5292553 "
