ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport
151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066593,350,3047.408571, Mártonhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.490086,19.001743,47.490086,19.001743,1124,12,1.9100935970620705,3.7474423662954766,6.294929255825973,4.8063471486376494,2.1298265085118278,19.68400435554293
152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937309,250,3749.236, Csatárka – Látóhegy,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.53291,18.999865,47.53291,18.999865,1025,2,3.745200113636136,5.563054808232626,7.2144775428090275,4.916151566426033,3.9663281437728797,21.672497643455458
153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678741,300,2262.47, Nyék,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,1,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.53556,18.987955,47.53556,18.987955,1025,2,4.684585826845327,6.406859188748556,8.141191356640864,5.844223754417039,4.691299453893569,22.598522152168808
154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,180,1944.444444, Könyvkötő utca,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,4 + 2 half room,4,2,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Villamos   50    Busz   182   184   93A   93    Éjszakai   914   950   950A   ,47.45564,19.15799,47.45564,19.15799,1193,19,10.429023488960242,9.256503091708822,7.545961485949737,9.800712859122614,11.240864059057552,7.338654712071634
155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,130,3461.5384619999995, Lakatos-lakótelep,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,2,-1,combination boiler,0,0,1,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.45303300000001,19.173574,47.45303300000001,19.173574,1184,18,11.626727790746166,10.424328326737658,8.625668302810311,10.902049081994717,12.41962934788941,6.131841312949902
156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856507,320,2676.584375, Domoszló útja,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,6 room,6,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   260   260A   ,47.56849,19.01535,47.56849,19.01535,1037,3,4.077063896843903,8.431035564857835,9.060508611671466,7.063541229356814,7.492443081684836,22.91996271089047
157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,300,1966.666667, Orbánhegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.496105,19.00613,47.496105,19.00613,1126,12,1.8419953637168949,3.348979562656069,5.867638587371199,4.207787356284349,1.5085358207942912,19.57596390750048
158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,220,2954.545455, Orbánhegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,2,-1,combination boiler,0,0,1,0,0,yes,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.496105,19.00613,47.496105,19.00613,1126,12,1.8419953637168949,3.348979562656069,5.867638587371199,4.207787356284349,1.5085358207942912,19.57596390750048
159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874618,425,4410.865882, Testvérhegy,-1,-1,1,garden view,1,0,0,-1,-1,available,1,6 + 2 half room,6,2,in good condition,0,1,0,0,0,0,luxury,0,0,1,AA,0,3,-1,natural gas boiler,1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.563854,19.013685,47.563854,19.013685,1037,3,4.009014069055015,7.986082787534935,8.71611184314064,6.666361549862127,6.992906204145434,22.697926008376843
160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450000,721,2011.0957, Irhás árok,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,8 room,8,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,0,5,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.482204,18.973585,47.482204,18.973585,1121,12,3.5709389341763837,6.009219715024843,8.554586231885086,7.083647912752215,4.388395254271996,21.5051046108443
161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620000,300,2066.666667, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,8.021506182853145,10.62781714409191,12.024872567929714,9.766427113448529,9.027011267372796,26.374512876805333
162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454445,345,4215.782609000001, Víziváros – Váralja,-1,-1,1,not specified,0,0,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,6,-1,central heating,0,0,0,0,1,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.50402,19.034729,47.50402,19.034729,1015,1,0.15204329631119182,1.4611387118337726,3.700779900948077,1.8889683439845801,0.8134779202274498,17.896300911706838
163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000,130,1692.307692, Nagysándor József utca,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,3 + 1 half room,3,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,2,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   42    Busz   68   ,47.44918,19.141605,47.44918,19.141605,1196,19,9.537949663518738,8.625139046313246,7.249993379927159,9.401388078265738,10.536785437308952,8.40525392763476
164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436668,272,5281.867647, Víziváros – Váralja,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,combination boiler,0,0,1,0,0,no,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.50402,19.034729,47.50402,19.034729,1015,1,0.15204329631119182,1.4611387118337726,3.700779900948077,1.8889683439845801,0.8134779202274498,17.896300911706838
165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066593,430,2480.448837, Mátyáshegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,no,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.533485,19.023012,47.533485,19.023012,1037,3,2.1468975001646475,4.606168408058242,5.796320429912778,3.5386368209921453,3.5697271922790392,20.20113720738087
166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034272,450,2298.382222, Istenhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,5 room,5,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.50405,18.999819,47.50405,18.999819,1125,12,2.600464588332385,3.913054362938306,6.318544891382748,4.393412670020018,1.8860199822465444,20.32292418971434
167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,275,2938.272727, Kútvölgy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,5 + 1 half room,5,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.509247,18.99093,47.509247,18.99093,1125,12,3.430060158734286,4.707672115960585,7.033392881111733,4.986660933022368,2.6766707149431417,21.154903113758813
168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878520,700,5540.742857, Krisztinaváros – Városmajor,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,15 room,15,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.507786,19.017923,47.507786,19.017923,1122,12,1.4802309300958152,2.7625918928574875,5.002220158970846,2.982816272773077,0.870135910519853,19.220516709922272
169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050000,210,5000.0, Harsánylejtő,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,newly built,1,0,0,0,0,0,luxury,0,0,1,AA++,0,2,-1,mennyezeti hűtés-fűtés,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0,-1,47.570393,19.003765,47.570393,19.003765,1037,3,4.963568368552206,8.937937051658984,9.74647208886081,7.670655930584168,7.829762650012262,23.731864171187414
170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,180,3888.888889, Vérhalom,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 room,3,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.52394,19.015657,47.52394,19.015657,1025,2,2.2821191458428247,4.027745317675459,5.701456757608178,3.410141735424881,2.5951199484333145,20.154952219218682
171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2586973,667,3878.52024, Határőr út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,24 room,24,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,4,-1,natural gas boiler,1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   39   128   129   ,47.503063,19.015432,47.503063,19.015432,1122,12,1.4668151119246358,2.747628708051124,5.142221336781776,3.2801974531668363,0.71439066164403,19.19070503633588
172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264000,248,5096.774194, Víziváros – Váralja,-1,-1,1,not specified,0,0,0,-1,-1,available,1,4 room,4,0,newly built,1,0,0,0,0,0,luxury,0,0,1,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.50402,19.034729,47.50402,19.034729,1015,1,0.15204329631119182,1.4611387118337726,3.700779900948077,1.8889683439845801,0.8134779202274498,17.896300911706838
173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228198,500,2456.396, Zugliget,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.509514,18.971369,47.509514,18.971369,1121,12,4.81114142370882,6.131977477071615,8.496392758036977,6.4531100771300425,4.100263387416595,22.536921966552782
174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,150,3000.0, Árnyas út,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,4 room,4,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   22   222   22A   291    Éjszakai   922   ,47.518635,18.976683,47.518635,18.976683,1121,12,4.801274418995328,6.079156910422052,8.273528353377145,6.099572643031344,4.078588971582743,22.542307130767185
175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711062,200,3555.31, Budafok – Rózsavölgy,-1,-1,1,garden view,1,0,0,-1,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.44015,19.019703,47.44015,19.019703,1221,22,1.3378825411603792,6.6874904063746,8.344187678766946,8.431218536867956,6.820701389246803,17.4922481792916
176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000,77,1883.116883, Dabas utca,-1,-1,1,street view,0,0,1,-1,-1,not available,0,3 room,3,0,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   71   151    Éjszakai   948   ,47.41649,19.09398,47.41649,19.09398,1212,21,7.500377667736278,9.47543198745097,9.472164639137267,10.931126559952236,10.785923453624221,12.159030665385837
177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414000,220,1881.818182, Pösingermajor,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,3 room,3,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,DD,0,2,-1,fan-coil,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.475372,18.98035,47.475372,18.98035,1112,11,2.8251238909047833,5.786043323531326,8.297346276395178,7.042544448991477,4.409103461688332,20.849038185887704
178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,102,3431.372549, Baross utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,4 + 1 half room,4,1,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,heat pump,0,0,0,0,0,yes,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   31   92   130   131   277   92A    Éjszakai   996   ,47.52691,19.156013,47.52691,19.156013,1161,16,7.435369996879458,8.600854031819123,6.1176145593643465,7.610640113277626,10.267618856532303,12.196017005830244
179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131235,350,3232.1, II/A kerület – Máriaremete,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.558613,18.945063,47.558613,18.945063,1029,2,8.603165656020304,10.515654404803698,12.208119918266991,9.911155122343807,8.726300531769745,26.65915380281818
180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999000,215,4646.511628, Semmelweis utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,8 room,8,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   193E   236   236A   266   ,47.42878,19.22987,47.42878,19.22987,1185,18,16.548343179335497,15.432264789039854,13.627291273237859,15.912363465825452,17.414538539702882,2.0082489490610262
181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614099,200,3070.495, Óbuda-Óváros,-1,-1,1,not specified,0,0,0,-1,-1,available,1,3 + 2 half room,3,2,not specified,0,0,0,0,0,0,full comfort,0,1,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.53809,19.041105,47.53809,19.041105,1036,3,1.062937079641472,4.677903428747769,5.190832463309713,3.184233619933238,4.26346342556374,19.342611428812997
182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,340,1764.705882, Petneházyrét,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 + 1 half room,5,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.537457,18.941362,47.537457,18.941362,1021,2,8.021939038690201,9.388429851159746,11.426023305453679,9.162931776215625,7.427191125056661,25.818434765955526
183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390000,180,2166.666667, Baross Gábor-telep,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,4 + 1 half room,4,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.41774,18.994717,47.41774,18.994717,1224,22,0.47479919247700336,9.71904763978492,11.464348622172622,11.446485777481792,9.570322625868805,19.51310022940919
184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000,190,1421.052632, Barátka utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 + 2 half room,5,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   67   ,47.475,19.23269,47.475,19.23269,1173,17,14.888661335703267,13.882809261222167,11.563103308432458,13.79654866052213,15.90754063350864,4.306575122374902
185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,260,3846.153846, Pacsirtatelep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,8 room,8,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.424374,19.120295,47.424374,19.120295,1201,20,9.034201168470755,9.577802582027918,8.992508491445664,10.796004417211561,11.18437300083249,10.05279050986082
186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000,40,2125.0, Lipót utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,1 room,1,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   92   92A   277    Éjszakai   931   ,47.51362,19.16654,47.51362,19.16654,1163,16,8.705201005858765,8.906353463223452,6.358475426165253,8.212541302601718,10.746219436428003,10.540257852524467
187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711062,300,2370.206667000001, II/A kerület – Széphalom,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.559986,18.959665,47.559986,18.959665,1028,2,7.635811031411194,9.824414889853841,11.37356148825965,9.08784594216936,8.137511052869735,25.794682951320347
188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,120,1333.333333, Újszász utca 176.,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   45   46   146    Éjszakai   908   ,47.513264,19.219091,47.513264,19.219091,1165,16,12.399381993967365,12.784744148050617,10.244095427199282,12.157722093560562,14.666646121438005,8.668318647105595
189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215000,98,2193.877551, Mária utca,-1,-1,1,not specified,0,0,0,-1,-1,not available,0,3 room,3,0,mint,0,0,0,0,0,1,full comfort,0,1,0,AA,0,2,-1,natural gas boiler,1,0,0,0,0,no,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Busz   92   144   174   244   92A    Éjszakai   931   996   ,47.52217,19.16745,47.52217,19.16745,1161,16,8.42627661051098,9.220817207985656,6.690690542230049,8.3601067286026,10.973237100884589,11.2684605678164
190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,100,1500.0, Kispesti lakótelep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,0,1,-1,tile stove,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.457375,19.146194,47.457375,19.146194,1191,19,9.531894634231657,8.393647349349996,6.776480676709067,9.002847406239658,10.36545753982373,8.245408727511766
191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,300,2693.416667, II/A kerület – Remetekertváros,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,gáz (cirko),1,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.551865,18.95662,47.551865,18.95662,1028,2,7.526166586124477,9.368845821641457,11.078670763308516,8.780555236790574,7.586514804850159,25.534102215290275
192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000,132,1742.4242420000005, Sasad,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 + 1 half room,4,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.475895,19.006678,47.475895,19.006678,1112,11,0.9993387789678946,4.025527761336878,6.4543798138396244,5.494832962489676,3.1400807086102396,18.924586612673735
193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235000,140,1678.571429, Erzsébet királyné út,-1,-1,1,garden view,1,0,0,-1,-1,available,1,2 + 2 half room,2,2,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,1,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Busz   141   ,47.42038,19.01135,47.42038,19.01135,1223,22,1.5383201804611368,8.968763062854928,10.529043715303258,10.714071244956793,9.064063516131894,18.235965786048354
194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,120,2083.333333, Sashalom – Nagyiccetelep,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,2 + 2 half room,2,2,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.507088,19.18775,47.507088,19.18775,1163,16,10.45269065891382,10.361728362639319,7.830759227613648,9.815911611498354,12.270154035038695,9.028224386957874
