,price_per_sqm,number_of_whole_rooms,floor,number_of_half_rooms,furnish_furnished,view_panoramic,view_street,balcony,lift,air_conditioner,heating_gas,heating_wall_heating,heating_central_heating,heating_electric,heating_floor,heating_circulating,heating_district,condition_of_property_renovated,longitude,latitude,data_index,cluster
7474,37.60989091,3.0,5.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.054825,47.49175,7474,9
7479,9.795918367,2.0,1.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.034557,47.463413,7479,5
7480,19.36410256,3.0,2.0,0.0,0.0,1,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.004889000000002,47.567776,7480,6
7482,10.52631579,3.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.086191,47.535065,7482,4
7491,12.0,1.0,3.0,0.0,0.0,1,0,1.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,18.990332000000002,47.493614,7491,5
7497,26.18410127,3.0,1.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.050098000000002,47.51121,7497,9
7498,13.97664865,3.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.051579999999998,47.516090000000005,7498,0
7503,27.20787027,3.0,3.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.034729000000002,47.504020000000004,7503,9
7505,5.28,3.0,1.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.023403,47.413113,7505,1
7508,16.0,1.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.00945,47.467884000000005,7508,0
7509,10.66666667,2.0,4.0,2.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.045074,47.464783000000004,7509,4
7516,12.8,1.0,2.0,0.0,0.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.055220000000002,47.49041,7516,0
7525,10.2,3.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.068409,47.482708,7525,4
7526,9.890909091000001,1.0,7.0,1.0,0.0,1,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,19.026463,47.51267,7526,7
7534,8.452830189,2.0,4.0,0.0,0.0,1,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.08999,47.5042,7534,4
7535,9.846153846,1.0,4.0,0.0,1.0,1,0,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,19.0251,47.486090000000004,7535,4
7538,7.058823529,1.0,7.0,2.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.16199,47.47125,7538,7
7542,12.08888889,1.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.064729999999997,47.4976,7542,3
7548,20.06796418,1.0,1.0,2.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.05732,47.50724,7548,6
7559,9.231780822000001,4.0,3.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.058195,47.505077,7559,4
7577,7.441860465,2.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.025082,47.43619,7577,1
7586,16.0,3.0,0.5,0.0,0.0,0,0,1.0,0.0,1.0,1,0,0,0.0,0.0,1.0,0.0,1,19.00178,47.521763,7586,0
7598,23.44827586,2.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,1,19.05251,47.505134999999996,7598,2
7611,10.74285714,2.0,4.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.07604,47.48836,7611,4
7614,10.52054795,2.0,3.0,2.0,0.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.129004000000002,47.521164,7614,4
7622,9.8,3.0,5.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.05285,47.50979,7622,4
7627,14.22124,2.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.065578,47.54785,7627,3
7633,10.06741573,4.0,2.0,0.0,1.0,1,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.063953,47.54626,7633,5
7637,12.44444444,3.0,2.0,1.0,0.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.079048,47.53447,7637,0
7641,7.890410959,2.0,3.0,1.0,0.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.061913,47.56974,7641,1
7649,13.55932203,2.0,5.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.03208,47.489,7649,3
7650,14.0,3.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.031294,47.510876,7650,3
7656,9.142857142999999,2.0,2.0,0.0,1.0,1,0,1.0,0.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0,18.990942,47.517776,7656,1
7668,14.4,2.0,0.0,2.0,1.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.03368,47.45785,7668,0
7670,7.905882352999999,2.0,8.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.07181,47.533825,7670,7
7672,9.756097561,3.0,3.0,0.0,0.0,0,1,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.02512,47.50976,7672,4
7675,16.0,1.0,1.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.078663,47.472034,7675,0
7679,14.18181818,1.0,1.0,1.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.079575,47.478396999999994,7679,0
7680,8.269662921,3.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.07343,47.51478,7680,1
7683,9.6,1.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.03218,47.513729999999995,7683,4
7687,9.904761905,3.0,0.0,1.0,0.0,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.127222,47.51715,7687,5
7688,12.97297297,1.0,3.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.071665,47.477585,7688,0
7689,10.66666667,1.0,6.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.032701,47.467506,7689,7
7690,7.619047619,1.0,1.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,19.07445,47.48115,7690,1
7694,17.06666667,1.0,1.0,2.0,1.0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0,19.041767,47.533854999999996,7694,6
7705,12.48780488,1.0,1.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.081799,47.471184,7705,5
7720,8.533333333,2.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.000149,47.49937,7720,1
7725,7.829787233999999,2.0,2.0,1.0,0.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.063817999999998,47.500633,7725,1
7731,8.861538462,1.0,4.0,1.0,0.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05784,47.49391,7731,4
7732,21.13207547,2.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.057479999999998,47.49674,7732,2
7733,12.08888889,2.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.072329999999997,47.48223,7733,5
7736,7.849056603999999,2.0,9.0,0.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0,19.09411,47.55744,7736,7
7739,13.65239467,1.0,4.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.04577,47.502487,7739,3
7752,14.08,1.0,2.0,2.0,0.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.061913,47.56974,7752,0
7754,17.39130435,3.0,2.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.98885,47.467625,7754,6
7755,10.66666667,1.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0,1,19.1275,47.50521,7755,5
7768,11.94666667,1.0,2.0,1.0,1.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.06716,47.50991,7768,5
7770,21.33333333,2.0,4.0,1.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.052529999999997,47.50704,7770,2
7773,13.93481198,4.0,7.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.058195,47.505077,7773,3
7778,9.090909091,3.0,2.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.03598,47.53614,7778,1
7780,7.5698924729999995,3.0,2.0,1.0,0.0,1,0,1.0,0.0,1.0,1,0,0,0.0,0.0,1.0,0.0,0,19.12649,47.526234,7780,1
7785,10.24,2.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.123576999999997,47.523582,7785,5
7788,8.941176471,3.0,9.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.042555,47.53799,7788,7
7795,9.603954286,4.0,3.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.05513,47.504909999999995,7795,4
7799,10.26415094,2.0,7.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.07679,47.48577,7799,7
7803,10.54117647,2.0,3.0,2.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.052310000000002,47.51189,7803,4
7804,12.411264,2.0,1.0,0.0,1.0,1,0,1.0,1.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0,19.047107999999998,47.51095,7804,5
7815,10.66666667,3.0,2.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.01265,47.502213,7815,5
7817,18.616896,2.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.061125,47.503586,7817,6
7828,10.89361702,1.0,2.0,1.0,1.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.035152,47.53513,7828,5
7833,11.32307692,2.0,3.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.113567,47.514755,7833,5
7836,24.96,2.0,1.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.024506,47.525074,7836,2
7838,9.978494624,2.0,2.0,1.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,19.05272,47.5177,7838,5
7843,11.80952381,1.0,4.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.050620000000002,47.49907,7843,3
7849,8.615384615,2.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.121879999999997,47.52836,7849,1
7851,11.24324324,1.0,2.0,2.0,0.0,1,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,18.99726,47.47353,7851,5
7856,11.05454545,1.0,5.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.086191,47.535065,7856,4
7859,14.54545455,2.0,7.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.059376,47.522484000000006,7859,3
7860,13.0,1.0,5.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.071547,47.47653,7860,3
7873,10.7564288,3.0,2.0,1.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.050585,47.516914,7873,5
7877,12.44444444,1.0,0.5,0.0,1.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.030659,47.50962,7877,5
7878,10.26415094,2.0,2.0,0.0,0.0,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.03943,47.4423,7878,5
7883,12.44444444,1.0,0.0,0.0,1.0,0,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.081648,47.529354,7883,5
7889,8.571428571,2.0,0.5,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.046923,47.46383,7889,1
7894,14.85714286,3.0,3.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.02477,47.50906,7894,0
7899,23.44349867,2.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.019586999999998,47.516586,7899,2
7905,6.5882352939999995,2.0,2.0,1.0,0.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0,19.16455,47.47266,7905,1
7910,9.6,2.0,2.0,2.0,0.0,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.027885,47.483543,7910,5
7914,13.86666667,1.0,3.0,0.0,1.0,0,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.04884,47.50189,7914,0
7920,14.93333333,3.0,4.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.065704,47.50356,7920,3
7924,10.4,4.0,2.0,0.0,0.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.259663,47.489452,7924,5
7926,9.442622951,2.0,6.0,1.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.054596,47.474342,7926,7
7927,12.8,2.0,3.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05765,47.50685,7927,0
7929,8.0,3.0,1.0,0.0,1.0,1,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.008541,47.474292999999996,7929,1
7930,12.48780488,3.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.057920000000003,47.498259999999995,7930,0
7940,20.86956522,1.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.05023,47.50032,7940,2
7946,14.08,1.0,5.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.07538,47.48595,7946,3
7951,12.9284,4.0,1.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.99267,47.510459999999995,7951,0
7952,9.531914894,1.0,1.0,1.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.01323,47.53143,7952,1
7955,10.32258065,2.0,1.0,0.0,1.0,1,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,19.025341,47.521446000000005,7955,5
7960,8.296296296,2.0,4.0,0.0,1.0,0,0,1.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,19.065582,47.487534000000004,7960,4
7962,12.0,4.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.064728,47.49814,7962,3
7964,12.0,4.0,6.0,1.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.05272,47.5177,7964,3
7967,12.16,2.0,2.0,0.0,1.0,0,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.07538,47.48595,7967,5
7969,13.02325581,2.0,3.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.07282,47.47635,7969,0
7970,23.43307087,4.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.04879,47.49776,7970,2
7973,11.0,1.0,11.0,0.0,1.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.05191,47.5959,7973,7
7979,8.0,2.0,1.0,0.0,0.0,0,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,19.068409,47.482708,7979,1
7990,11.82608696,2.0,5.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.086992000000002,47.484055,7990,3
8003,8.99047619,1.0,4.0,2.0,1.0,1,0,1.0,0.0,1.0,1,0,0,0.0,0.0,1.0,0.0,0,19.02246,47.5311,8003,4
8007,10.4,1.0,5.0,0.0,1.0,1,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,19.079498,47.49532,8007,4
8013,13.61702128,2.0,1.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.057396,47.50658,8013,0
8019,15.2,1.0,3.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.07459,47.488914,8019,0
8025,11.73333333,2.0,1.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.109382999999998,47.508564,8025,5
8028,14.66666667,4.0,3.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,18.996538,47.496502,8028,0
8032,13.33333333,2.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.03752,47.48874,8032,0
8035,18.24,3.0,7.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.069292,47.549168,8035,8
8042,15.2,3.0,7.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.068096,47.477886,8042,3
8043,14.62857143,4.0,7.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.068096,47.477886,8043,3
8044,16.32653061,1.0,0.0,1.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.03509,47.5279,8044,6
8057,7.714285714,2.0,1.0,0.0,0.0,1,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,18.989867999999998,47.512535,8057,1
8058,13.67272727,5.0,1.0,0.0,0.0,1,0,1.0,0.0,1.0,1,0,0,0.0,0.0,1.0,0.0,0,19.038985999999998,47.48415,8058,0
8060,9.6,1.0,2.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.06396,47.50521,8060,5
8061,8.888888889,2.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.074170000000002,47.525978,8061,1
8063,10.35294118,1.0,1.0,2.0,0.0,0,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.14092,47.48106,8063,5
8067,12.21052632,1.0,4.0,1.0,0.0,1,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.08537,47.58531,8067,3
8068,12.25531915,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.090733,47.544990000000006,8068,5
8071,10.34272,4.0,6.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.056107,47.520270000000004,8071,7
8073,9.768421052999999,2.0,1.0,1.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.05513,47.504909999999995,8073,5
8079,8.99047619,1.0,4.0,2.0,1.0,1,0,1.0,0.0,1.0,1,0,0,0.0,0.0,1.0,0.0,0,19.023811,47.532303000000006,8079,4
8081,10.0,2.0,2.0,0.0,0.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.079498,47.49532,8081,5
8094,13.86666667,1.0,7.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.076778,47.485863,8094,3
8097,12.92307692,2.0,5.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05797,47.50428,8097,3
8099,11.50265421,2.0,6.0,2.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.061428,47.53181,8099,3
8102,14.70961778,1.0,6.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.072226999999998,47.488068,8102,3
8107,10.66666667,1.0,1.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.0591,47.521935,8107,5
8110,15.62790698,1.0,7.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.05272,47.5177,8110,8
8114,10.21276596,2.0,2.0,0.0,0.0,1,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.209488,47.420353000000006,8114,5
8116,8.615384615,2.0,5.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.121202,47.502309999999994,8116,4
8117,21.50697674,1.0,3.0,0.0,1.0,1,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,18.990129999999997,47.49309,8117,2
8126,16.45714286,3.0,3.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.04727,47.50484,8126,6
8129,9.6,1.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.071003,47.52255,8129,5
8131,7.854545455,1.0,4.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.02329,47.508476,8131,4
8135,15.2,1.0,2.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.057396,47.50658,8135,0
8137,19.45098039,2.0,6.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05684,47.49051,8137,8
8142,22.02616296,4.0,2.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.003485,47.521687,8142,2
8144,20.86689123,4.0,1.0,0.0,0.0,1,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.003485,47.521687,8144,2
8148,12.0,1.0,4.0,0.0,0.0,1,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.067438,47.492558,8148,3
8153,9.107692307999999,3.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.086191,47.535065,8153,1
8155,12.0,3.0,2.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.00515,47.49779,8155,5
8162,9.035294118,2.0,1.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.050585,47.516914,8162,1
8164,20.52385,2.0,0.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.003485,47.521687,8164,6
8165,11.5942029,2.0,3.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.021093,47.510464,8165,5
8196,9.890909091000001,2.0,2.0,0.0,1.0,1,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.008717,47.474907,8196,5
8199,12.8,4.0,0.0,1.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.003159,47.473568,8199,0
8200,24.822528,3.0,4.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.04903,47.50513,8200,2
8201,12.88888889,1.0,3.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.074572,47.478120000000004,8201,0
8204,21.2716763,4.0,4.0,1.0,1.0,1,0,1.0,0.0,1.0,1,0,0,0.0,0.0,1.0,0.0,1,19.01502,47.516459999999995,8204,2
8207,7.511111111,2.0,2.0,1.0,0.0,1,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.000685,47.507236,8207,1
8212,7.849056603999999,1.0,7.0,2.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.16791,47.437470000000005,8212,7
8221,14.62857143,3.0,5.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05913,47.50091,8221,3
8228,7.794871795,2.0,2.0,1.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.110979999999998,47.52851,8228,1
8229,12.50909091,1.0,1.0,2.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.028675,47.52516,8229,5
8267,14.84337349,2.0,6.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.0717,47.47688,8267,3
8281,8.369230769,3.0,1.0,0.0,0.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0,19.040096,47.545807,8281,1
8286,12.8,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0,19.024910000000002,47.43656,8286,0
8288,9.725490196,2.0,4.0,1.0,0.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.075872,47.511406,8288,4
8289,25.57876989,3.0,4.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,18.99766,47.52017,8289,9
8293,12.13793103,2.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.0827,47.52462,8293,5
8304,14.93333333,1.0,0.5,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,1,19.02877,47.50182,8304,0
8310,12.34285714,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.07207,47.51381,8310,5
