id,web_alberlet,web_ingatlan,web_tower,apartment,house,sale,rent,price_per_month,size(sqm),price_per_sqm,district,district_i,district_ii,district_iii,district_iv,district_v,district_vi,district_vii,district_viii,district_ix,district_x,district_xi,district_xii,district_xiii,district_xiv,district_xv,district_xvi,district_xvii,district_xviii,district_xix,district_xx,district_xxi,district_xxii,district_xxiii,street,number_of_rooms,number_of_whole_rooms,number_of_half_rooms,type_of_the_building,type_of_the_building_brick_apartment,type_of_the_building_block_apartment,type_of_building_castle_villa,type_of_building_house,type_of_the_building_part_of_house,type_of_the_building_raw_house,type_of_building_semi_detached_house,floor,deposit,deposit_per_sqm,furnish,furnish_total,furnish_furnished,furnish_equipped,furnish_partly_furnished,furnish_empty,view,view_total,view_courtyard,view_courtyard_sunny,view_courtyard_not_sunny,view_danube,view_garden,view_roof,view_square,view_panoramic,view_park,view_street,view_street_quiet,view_street_sunny,view_city,view_hill,utilities_fee,utilities_fee_per_sqm,common_cost,common_cost_details,utilities_fee_details,total_fee,overhead,balcony,parking,garage,lift,air_conditioner,utility_level,utility_double_comfort,heating,heating_total,heating_gas,heating_wall_heating,heating_combination,heating_ceiling,heating_central_heating,heating_electric,heating_floor,heating_circulating,heating_district,available_immediately,shortest_rental_period,children_welcomed,can_be_an_office,foreigners_welcomed,washing_machine,microwave,dish_washer,fridge,american_kitchen,condition_of_property_renovated,pet,reception,transportation,near_universities,latitude,longitude,postcode,distace_to_danube,quadratic_danube,distace_to_city_centre,quadratic_centre,distace_to_keleti,quadratic_keleti,distace_to_nyugati,quadratic_nyugati,distance_to_deli,quadratic_deli,distance_to_airport,quadratic_airport,distance_to_uni1,quadratic_uni1,distance_to_uni5,quadratic_uni5,distance_to_uni13,quadratic_uni13,distance_to_uni16,quadratic_uni16,tourism_apartment,tourism_attraction,tourism_gallery,tourism_guest_house,tourism_hostel,tourism_hotel,tourism_information,tourism_motel,tourism_museum,shop_art_music_hobbies,shop_beauty,shop_clothing_shoes_accessories,shop_convenience_shop,shop_department_store,shop_discount_store_charity,shop_food_beverages,shop_health,shop_laundry,shop_mall,shop_stationery_gifts_books_newspapers,shop_supermarket,shop_travel_agency,metro_station,leisure_dance,leisure_dog_park,leisure_fitness_centre,leisure_fitness_station,leisure_garden,leisure_nature_reserve,leisure_park,leisure_pitch,leisure_playground,leisure_sports_centre,leisure_stadium,leisure_swimming_pool,leisure_track,leisure_water_park,bus_station,amenity_sustenance,amenity_school,amenity_education,amenity_financial,amenity_healthcare,amenity_arts,amenity_entertainment,amenity_religion,amenity_police,amenity_government,amenity_vending_machine,amenity_transportation_bicycle,amenity_transportation_car,amenity_parking,amenity_coworking_space,amenity_recycling,floors_of_the_building,balconies,elevator,air_conditioning,condition_of_property,condition_of_property_newly_build,condition_of_property_in_good_condition,condition_of_property_in_medium_condition,condition_of_property_needs_renovation,condition_of_property_mint,utility_full_comfort,utility_luxury,energy_performance_certificate,ceiling_height,bathroom_and_toilet,bathroom_separate,bathroom_together,orientation,orientation_north,orientation_south,orientation_east,orientation_west,orientation_northeast,orientation_northwest,orientation_southwest,orientation_southeast,garden_access,garden_AC,attic,attic_loft_conversion,attic_penthouse,attic_topfloor
5185,,,,1,0,0,1,175000,68,8.235294118,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Belső-Terézváros,2 room,2,0,,,,,,,,,5,,,0,unfurnished,0,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,,,,1,0,full comfort,0,central heating,central,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,0,,,-1,,47.505077,19.058195,1065,1.055635345,1.114365982,1.105196679,1.221459699,1.969471527,3.878818096,0.729475341,0.532134273,2.555147057,6.528776483,16.35320953,267.4274619,1.241377231,1.54101743,4.994463949,24.94467014,6.353989005,40.37317628,5.19634197,27.00196987,10,42,28,3,21,45,32,0,12,10,33,41,3,2,1,94,5,4,0,38,19,5,8,3,7,2,3,13,0,24,4,12,4,0,,0,0,25,640,37,5,93,33,28,48,15,4,5,36,116,2,54,3,10,7,,available,not available,in good condition,0,1,0,0,0,1,0,,1,separate and together too,1,0,West,0,0,0,1,0,0,0,0,no,0,no loft conversion,0,0,0
8811,,,,1,0,0,1,175000,68,8.235294118,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Vörösvári út,3 room,3,0,,,,,,,,,6,,,1,furnish,1,,0,,not specified,other,,,,,0,,,0,0,0,,,,,,0,,,,,,,1,,1,,full comfort,0,district heating (metered),district,0,0,0,0,0,0,0,0,1,,,,,,,,,,,1,,, Villamos   1   17   19   41    Busz   137   160   218   237   260   260A    Éjszakai   960   901   937   ,,47.54525,19.03383,1032,1.265151323,1.60060787,5.564369711,30.96221028,6.154514835,37.87805285,4.133216595,17.08347942,4.924718344,24.25285077,20.2483108,409.9940903,6.061756821,36.74489576,7.962234899,63.39718459,2.406266797,5.790119898,4.511940253,20.35760485,0,4,2,0,7,0,2,1,3,1,7,5,0,0,0,22,2,1,6,7,7,0,0,0,0,1,3,2,0,13,24,25,4,0,,1,0,6,38,20,2,14,16,1,4,3,0,1,22,10,1,67,0,10,10,,available,-1,renovated,0,0,0,0,0,1,0,9,,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,,no loft conversion,0,0,0
1422,1,0,0,1,0,0,1,618,75,8.24,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Izabella utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,0,0,0,0,0,4,1237,16.49333333,"Furnished, equipped",furnish,1,1,0,0,To the street,street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77,1.026666667,46,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,,0,"4, 6 trams, 47, 49 trams, 7 bus, Metro 3 blue, Metro 2 red, Matro 4",,47.5064657,19.0691392,1068,1.632756552,2.665893958,1.772097435,3.140329319,1.239823444,1.537162172,1.061328081,1.126417296,3.391385206,11.50149362,15.69734442,246.4066218,1.259967452,1.58751798,4.16486789,17.34612454,6.296534996,39.64635296,5.96473776,35.57809655,5,14,18,0,12,28,27,0,16,8,38,23,3,0,3,91,2,2,0,23,15,2,4,3,6,2,1,8,0,19,6,7,7,0,19,0,0,29,315,46,7,49,39,7,34,16,5,0,24,75,3,32,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778,1,0,0,1,0,0,1,618,75,8.24,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Visegrádi utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,0,0,0,0,0,5,1237,16.49333333,"Partly furnished, equipped",partly furnished,0,1,1,0,To the street,street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,124,1.653333333,31,50000,,,,1,0,0,1,1,0,0,central,central,0,0,0,0,1,0,0,0,0,0,12,1,1,1,1,0,0,0,0,1,,0,,,47.5214949,19.0597163,1132,0.655852383,0.430142348,2.858082986,8.168638355,2.876897855,8.276541268,1.115420179,1.244162176,3.455679899,11.94172356,17.15690315,294.3593257,2.952061268,8.71466573,5.088842103,25.89631395,4.54136641,20.62400887,5.175286994,26.78359547,0,0,3,2,0,5,0,0,1,6,71,39,3,0,5,69,10,2,1,20,10,1,2,1,7,0,2,4,0,22,9,27,9,2,22,0,0,0,78,24,2,25,30,9,5,7,5,0,7,64,5,59,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,1,0,0,1,0,0,1,750,91,8.241758242,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Páva utca,"
                3 rooms                 + 1 half room            ",3,1,Brick Apartment,1,0,0,0,0,0,0,4,1500,16.48351648,"Furnished, IKEA, KIKA",furnish,1,0,0,0,Overlooking the garden,garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,105,,,,,0,0,0,,1,0,0,-1,,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,"4, 6 trams, Metro 3 blue						",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,1,0,0,1,0,0,1,750,91,8.241758242,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Páva utca,"
                4 rooms                            ",4,0,Brick Apartment,1,0,0,0,0,0,0,4,1500,16.48351648,"Furnished, new furniture",furnish,1,0,0,0,View to the city,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77,0.846153846,105,,,,,0,0,0,,1,0,0,-1,,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.557 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.865 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.865 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.865 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.671 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.309 km )Budapesti Műszaki Főiskola - BMF KGK ( 0.594 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.839 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.839 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.842 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.958 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.830 km )Károli Gáspár Református Egyetem - KRE ( 1.613 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.359 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.386 km )McDaniel College - MCDC ( 1.895 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.208 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.389 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.991 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 0.235 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.419 km )Semmelweis Egyetem - SE ( 1.154 km )Semmelweis Egyetem - SE ÁOK ( 1.154 km )Semmelweis Egyetem - SE EFK ( 1.430 km )Semmelweis Egyetem - SE FOK ( 1.154 km )Semmelweis Egyetem - SE GYTK ( 1.154 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.593 km )Szent István Egyetem - SZIE ÁOTK ( 1.878 km )Wesley János Lelkészképző Főiskola - WJLF ( 0.481 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 0.157 km )

                    More
                    



",47.4825602,19.0727106,1094,0.280791827,0.07884405,2.268236998,5.144899079,2.255563927,5.087568629,3.432602665,11.78276106,4.176725397,17.44503504,14.35692392,206.1212644,1.499764763,2.249294344,4.822333072,23.25489626,8.961846435,80.31469152,7.20459071,51.9061273,3,3,9,1,4,11,0,0,6,11,45,35,0,0,8,102,11,3,2,33,16,4,2,0,14,2,0,3,0,19,7,11,3,0,19,2,2,0,205,80,1,31,43,10,11,16,4,2,58,51,1,51,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,,,,1,0,0,1,170000,66,8.242424242,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Tóth Aladár utca,2 room,2,0,,,,,,,,,4,,,0,unfurnished,0,,0,,panoramic,panoramic,,,,,0,,,1,0,0,,,,,,0,,,,,,1,1,,0,1,full comfort,0,távfűtés egyedi méréssel,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,, Busz   126   126A   296   ,,47.5833,19.10852,1048,1.786731023,3.192407749,10.58027596,111.9422394,9.293453477,86.36827753,8.852821519,78.37244885,11.07237319,122.5974481,19.37634438,375.4427215,10.28688182,105.8199376,8.442168769,71.27021352,4.7269192,22.34376512,11.5090757,132.4588235,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,20,0,0,0,0,10,0,0,0,2,0,0,0,0,10,14,13,2,0,,0,0,0,11,14,0,1,2,0,1,4,0,0,1,1,0,35,0,6,4,4,not available,available,mint,0,0,0,0,1,1,0,,0,separate,1,0,Southwest,0,0,0,0,0,0,1,0,no,0,top floor,0,0,1
6911,,,,1,0,0,1,85000,33,8.242424242,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, Hatház utca 9,1 room,1,0,,,,,,,,,,,,0,unfurnished,0,,0,,not specified,other,,,,,0,,,0,0,0,,,,,,0,,,,,,,,,,,not specified,0,not specified,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,, Hév   H8   H9    Busz   44   45   67   277    Éjszakai   907   908   931    Troli   81   80   ,,47.50356,19.149664,1106,4.000777789,16.00622292,7.475228249,55.87903737,4.950295459,24.50542513,7.000087012,49.00121818,9.396356463,88.29151478,10.56653494,111.6516606,6.336893959,40.15622505,1.955568022,3.824246289,9.703731769,94.16241024,11.99294991,143.8308475,0,1,0,0,0,3,0,0,0,0,2,3,0,0,0,7,0,0,4,0,8,0,0,0,2,1,0,0,0,8,14,16,0,0,,2,0,2,19,22,0,1,8,0,2,5,1,0,1,1,0,61,0,3,,,not specified,-1,not specified,0,0,0,0,0,0,0,,,not specified,,,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
7186,,,,1,0,0,1,170000,66,8.242424242,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, Bartók Béla út 124,2 + 1 half room,2,1,,,,,,,,,3,,,0,unfurnished,0,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,,,,0,,full comfort,0,combination boiler,combination,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,1,,, Villamos   19   41   47   48   49    Busz   7   15   58   114   141   153   213   214    Éjszakai   907   908   918   940   941   972   972B   ,,47.471367,19.030645,1115,0.475491644,0.226092304,3.177463696,10.09627554,5.208659662,27.13013547,4.899940015,24.00941215,3.370085258,11.35747465,17.05710966,290.94499,3.771771653,14.2262614,8.154377149,66.49386669,10.2435803,104.9309374,5.845536948,34.17030221,0,0,3,0,2,7,0,0,0,1,8,8,1,0,2,36,2,1,0,5,7,1,1,0,4,1,2,8,0,8,28,23,1,0,,2,0,7,34,20,1,13,24,1,6,5,2,0,3,33,5,95,0,7,3,,not available,-1,renovated,0,0,0,0,0,1,0,,,separate,1,0,Northeast,0,0,0,0,1,0,0,0,not specified,,top floor,0,0,1
94,1,0,0,1,0,0,1,371,45,8.244444444,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Kútvölgyi út,"
                1 room                            ",1,0,Brick Apartment,1,0,0,0,0,0,0,2,742,16.48888889,"Furnished, equipped",furnish,1,1,0,0,View to the city,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0.888888889,62,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,"4, 6 trams						
					","Budapesti Gazdasági Főiskola - BGF ( 0.191 km )Budapesti Gazdasági Főiskola - BGF PSZFK ( 0.230 km )Budapesti Kommunikációs Főiskola - BKF ( 1.001 km )Evangélikus Hittudományi Egyetem - EHE ( 1.371 km )Pünkösdi Teológiai Főiskola - PTF ( 1.442 km )Zrínyi Miklós Nemzetvédelmi Egyetem - ZMNE ( 1.971 km )Zrínyi Miklós Nemzetvédelmi Egyetem - ZMNE BKMFK ZMNE BKMK ( 1.971 km )Zrínyi Miklós Nemzetvédelmi Egyetem - ZMNE-KHK ( 1.971 km )

                    More
                    



",47.5114476,18.9901506,1125,3.288681468,10.8154258,4.841774599,23.44278127,7.125593301,50.77407989,5.038226397,25.38372523,2.819732797,7.950893046,21.30076252,453.7224839,5.987756647,35.85322966,10.09979558,102.0058708,7.393035928,54.65698023,0.58563031,0.34296286,0,0,2,0,0,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,1,1,0,0,2,3,9,3,3,0,3,0,0,0,5,15,0,0,3,0,2,4,0,0,0,1,0,13,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1,0,0,1,0,0,1,371,45,8.244444444,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Endrődi Sándor utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,0,0,0,0,0,0.5,742,16.48888889,"Furnished, equipped",furnish,1,1,0,0,To the courtyard,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1.377777778,28,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,"4, 6 trams						","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.651 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.640 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.572 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.106 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.726 km )Baptista Teológiai Akadémia - BTA ( 0.672 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.964 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.964 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.610 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.116 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 0.466 km )Közép-Európai Egyetem - KEE ( 1.802 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.880 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.657 km )McDaniel College - MCDC ( 0.633 km )Magyar Képzőművészeti Egyetem - MKE ( 0.420 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.395 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.648 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.624 km )Semmelweis Egyetem - SE EFK ( 1.423 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.243 km )Szent István Egyetem - SZIE ÁOTK ( 0.533 km )Szent István Egyetem - SZIE-YMÉK ( 1.648 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.820 km )Central European University - CEU ( 1.802 km )

                    More
                    



",,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,1,0,0,1,0,0,1,371,45,8.244444444,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Illés utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,0,0,0,0,0,3,742,16.48888889,"Empty, furnished as well",furnish,1,0,0,1,To the street,street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0.688888889,31,,,,,1,0,0,1,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,1,0,"4, 6 trams, Metro 2 red						","Károli Gáspár Református Egyetem - KRE ÁJK ( 1.269 km )
",47.4859316,19.0852588,1089,0.419985239,0.176387601,2.850963007,8.127990067,1.72318728,2.969374402,3.547206231,12.58267205,4.869881279,23.71574367,13.61385074,185.336932,1.771530339,3.138319742,3.848307371,14.80946962,8.796269169,77.37435129,7.850911471,61.63681093,0,2,1,0,0,5,3,0,4,3,7,3,1,0,3,46,2,2,0,9,15,0,1,0,,2,0,3,0,20,16,13,4,0,20,3,0,0,72,50,0,5,28,3,9,9,2,0,7,21,4,75,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,1,0,0,1,0,0,1,371,45,8.244444444,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thököly út,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,0,0,0,0,0,3,371,8.244444444,"Furnished, equipped",furnish,1,1,0,0,"Courtyard, sunny",other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46,1.022222222,31,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,"Metro 3 blue						",,47.5007509,19.0820269,1077,0.487984215,0.238128594,2.399682644,5.758476792,0.154224393,0.023785163,2.219301055,4.925297173,4.313198573,18.60368193,14.54337856,211.5098599,1.334134999,1.779916196,3.297134857,10.87109827,7.146608807,51.07401744,7.049964063,49.70199329,2,4,3,1,0,21,4,0,7,9,21,30,3,0,3,67,2,1,2,10,12,1,3,2,3,1,0,0,0,8,5,5,8,0,8,0,0,9,106,16,3,22,27,4,11,9,2,0,32,42,5,38,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,1,0,0,1,0,0,1,371,45,8.244444444,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dózsa György út,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,0,0,0,0,0,2,742,16.48888889,"Furnished, equipped",furnish,1,1,0,0,"Street, sunny",street,0,0,0,0,0,0,0,0,0,1,0,1,0,0,62,1.377777778,34,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,,0,"Matro 4						","Zsigmond Király Főiskola - ZSKF ( 0.103 km )
",,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,1,0,0,1,0,0,1,371,45,8.244444444,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Endrődi Sándor utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,0,0,0,0,0,0.5,742,16.48888889,"Furnished, equipped",furnish,1,1,0,0,"Courtyard, sunny",other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,62,1.377777778,28,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,,0,-1,,47.523437,19.0067887,1026,1.594941527,2.543838475,4.453663059,19.83511464,6.284496534,39.49489669,4.010114016,16.08101442,2.792409897,7.797553033,20.71984335,429.3119084,5.44915591,29.69330013,9.004355257,81.07841359,5.568874523,31.01236345,1.39347198,1.941764159,0,0,0,0,0,0,8,0,3,1,4,2,1,0,0,9,2,0,2,3,5,0,0,0,0,0,1,2,,3,12,7,1,0,3,0,0,17,11,14,0,9,12,1,0,0,0,0,2,1,1,27,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,1,0,0,1,0,0,1,371,45,8.244444444,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attila út,"
                2 rooms                            ",2,0,Brick Apartment,1,0,0,0,0,0,0,-2,742,16.48888889,"Empty, equipped",unfurnished,0,1,0,1,Park view,other,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62,1.377777778,49,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,,0,"Metro 1 historic line, Metro 3 blue, Metro 2 red						",,47.49389,19.039038,1013,0.226785822,0.051431809,0.923991733,0.853760723,3.467941982,12.02662159,2.397510647,5.748057302,1.367812348,1.870910619,17.16747935,294.7223472,2.046703725,4.188996138,6.615245532,43.76147345,7.670831166,58.84165078,4.398097936,19.34326545,0,20,1,0,1,14,13,0,18,3,9,3,0,0,1,22,2,1,0,10,6,0,2,0,4,1,0,,1,24,5,7,4,2,24,1,0,10,82,18,2,11,14,17,8,4,3,0,28,33,4,43,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,1,0,0,1,0,0,1,371,45,8.244444444,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nagytétényi út,"
                1 room                            ",1,0,Brick Apartment,1,0,0,0,0,0,0,0,742,16.48888889,"Empty, equipped",unfurnished,0,1,0,1,Overlooking the garden,garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0.688888889,3,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,,,47.393095,18.988402,1225,0.407642755,0.166172616,12.4183564,154.2155757,14.01918919,196.5376655,14.15755229,200.4362868,12.34705278,152.4497124,20.48911752,419.8039367,12.78316719,163.4093634,16.38452964,268.4528115,19.43068162,377.5513882,13.74237913,188.8529842,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,2,0,5,5,7,0,0,5,0,0,0,2,7,2,1,3,0,2,4,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,1,0,0,1,0,0,1,371,45,8.244444444,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Kaptárkő utca,"
                1 room                 + 1 half room            ",1,1,Block Apartment,0,1,0,0,0,0,0,5,742,16.48888889,Empty,unfurnished,0,0,0,1,To the street,street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93,2.066666667,25,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,,,47.4710421,18.9976086,1118,1.850474351,3.424255324,4.893501608,23.94635799,7.306249789,53.38128598,6.35704666,40.41204224,3.938781529,15.51399993,19.48424486,379.6357978,5.817960481,33.84866416,10.39106714,107.9742763,10.97587541,120.469841,5.096480866,25.97411722,0,0,2,2,0,0,0,0,0,0,5,9,0,0,1,10,1,0,2,5,6,1,0,0,2,0,2,0,0,6,17,,3,0,6,2,0,0,5,18,1,6,7,1,2,4,0,0,0,11,1,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
