id,price_per_sqm,apartment,number_of_whole_rooms,number_of_half_rooms,apartment_floor,longitude,latitude,location_district,furnish_furnished,lift,view_total,heating_total,air_conditioner,cluster
10092,6.776470588,1,3,0,0,19.068546,47.504734,VII,0,,garden,gas,0,0
10107,8,1,1,0,0.5,19.1211,47.53583,XV,1,,garden,combination,0,0
10111,7.272727273,1,4,1,2,19.074821,47.497894,VIII,0,1,street,combination,0,0
10113,7.489361702,1,3,1,4,19.029184,47.50112,I,1,1,street,combination,0,0
10119,8.8,1,1,0,0.5,19.12504,47.50882,XIV,0,0,street,gas,0,0
10128,8.597014925,1,1,2,0,19.107332,47.378284,XXIII,0,0,garden,,0,0
10129,6.686567164,1,2,0,2,19.082088,47.50668,VII,1,0,street,electric,0,0
10133,8.816326531,1,3,0,3,19.05666,47.49274,V,1,1,panoramic,combination,0,0
10161,6.060606061,1,3,0,3,19.03892,47.49989,I,0,0,panoramic,combination,0,0
10164,8.988764045,1,3,0,1,19.07343,47.51478,VI,1,1,street,central,0,0
10166,6.605504587,1,2,0,-0.5,18.990942,47.517776,II,1,,,central,0,0
10171,9.142857143,1,2,0,1,19.06214,47.48364,IX,1,1,garden,gas,0,0
10178,7.307086614,1,4,0,1,19.03522,47.5466,III,0,,street,combination,0,0
10187,5.78313253,1,3,0,1,19.07418,47.49702,VIII,1,0,,combination,0,0
10191,8.8,1,1,1,1,19.08858,47.48862,VIII,1,0,garden,gas,0,0
10196,9.2,1,2,0,2,19.061193,47.506397,VI,0,1,street,combination,0,0
10197,6.054054054,1,1,1,0,19.07734,47.48197,IX,1,,garden,gas,0,0
10199,9.24,1,3,1,3,19.05305,47.51507,XIII,0,1,street,district,0,0
10212,7.066666667,1,2,0,1,19.070604,47.491985,VIII,0,1,street,combination,0,0
10215,8.930232558,1,1,0,2,19.07552,47.49357,VIII,1,,,electric,0,0
10218,8.615384615,1,3,1,3,19.05907,47.5042,VI,0,1,street,,0,0
10219,8.436363636,1,1,1,1,19.076458,47.50672,VII,1,,street,combination,0,0
10221,9.353846154,1,2,1,3,19.037125,47.524296,II,0,1,street,central,0,0
10225,8.727272727,1,3,2,2,19.070719,47.494778,VIII,0,1,,combination,0,0
10227,8.888888889,1,4,0,1,19.02235,47.43996,XXII,0,,panoramic,gas,0,0
10229,7.578947368,1,1,0,0,19.20437,47.51831,XVI,1,0,garden,gas,0,0
10233,9.309090909,1,5,0,2,19.0389,47.423,XXII,1,,panoramic,combination,0,0
10249,8,1,3,0,2,19.05564,47.51715,XIII,1,1,street,combination,0,0
10254,6,1,4,0,4,19.06628,47.499615,VII,1,1,street,combination,0,0
10262,7.2,1,2,1,1,19.07584,47.50759,VII,1,1,street,combination,0,0
10269,7.765853659,1,2,1,2,19.034426,47.535385,III,0,0,street,gas,0,0
10270,8.25,1,2,0,0.5,18.99766,47.52017,II,1,0,garden,combination,0,0
10274,8.909090909,1,2,0,2,19.051443,47.496395,V,1,,,central,0,0
10277,6.933333333,1,2,0,1,19.23088,47.42707,XVIII,1,0,street,gas,0,0
10285,8,1,2,0,1,19.065582,47.487534,IX,1,0,street,,0,0
10286,8.112676056,1,1,1,1,19.0284,47.517323,II,0,0,street,gas,0,0
10290,8.533333333,1,1,0,1,19.07694,47.49304,VIII,1,0,street,gas,0,0
10293,7.567567568,1,2,1,3,19.102179,47.51703,XIV,0,0,garden,combination,0,0
10305,9.402472727,1,4,0,2,18.99833,47.47348,XI,0,,,combination,0,0
10320,7.157894737,1,2,0,1,19.0359,47.51525,II,0,,street,gas,0,0
10322,6.628571429,1,2,1,0.5,19.10711,47.51385,XIV,1,,garden,combination,0,0
10327,8.685714286,1,2,0,0.5,19.093245,47.48421,VIII,1,,street,combination,0,0
10329,7.36,1,2,0,0,19.032701,47.467506,XI,0,,,central,0,0
10333,7.880597015,1,2,0,0.5,19.01942,47.48471,XI,1,0,panoramic,combination,0,0
10344,7.563636364,1,2,0,4,19.17389,47.44983,XVIII,1,0,street,district,0,0
10347,8,1,2,0,3,19.056387,47.509342,VI,1,1,garden,combination,0,0
10349,7.75704,1,3,0,2,19.060204,47.52295,XIII,1,0,street,gas,0,0
10350,7.138461538,1,2,1,0,19.01659,47.49491,XII,1,1,garden,combination,0,0
10362,9,1,3,0,1,19.06595,47.487865,VIII,1,1,garden,combination,0,0
10370,8.216216216,1,2,0,1,19.06718,47.50018,VII,0,,street,combination,0,0
10390,8.32,1,3,0,2,19.06218,47.50518,VI,1,1,street,combination,0,0
10393,8.112676056,1,3,0,0.5,19.022984,47.494884,XII,0,,street,combination,0,0
10401,6.4,1,2,0,2,19.05626,47.48812,V,0,,,combination,0,0
10407,8,1,3,0,3,19.062782,47.51173,VI,0,0,street,combination,0,0
10413,7.884057971,1,2,1,2,19.06427,47.51766,XIII,1,1,,central,0,0
10415,9.028571429,1,5,0,2,19.015024,47.528362,II,0,,panoramic,,0,0
10417,8.781554717,1,3,2,0,19.016024,47.527065,II,1,0,garden,combination,0,0
10418,8.436363636,1,3,0,1,19.06454,47.48512,IX,1,1,street,combination,0,0
10422,7.771428571,1,2,0,4,19.055483,47.49433,V,1,1,street,central,0,0
10424,6.666666667,1,2,0,1,19.071457,47.493324,VIII,0,1,street,gas,0,0
10434,9.009708738,1,3,0,3,19.046125,47.503487,V,0,1,street,gas,0,0
10441,4.571428571,1,3,0,0,19.14429,47.47554,X,0,0,garden,combination,0,0
10447,7.804878049,1,1,1,1,19.08544,47.49054,VIII,1,0,garden,gas,0,0
10454,5.818181818,1,1,0,4,19.089016,47.42435,XXI,1,1,panoramic,district,0,0
10456,8.489795918,1,1,1,0,19.00556,47.4016,XXII,1,0,garden,combination,0,0
10461,9.182608696,1,4,0,1,19.074677,47.512787,VI,0,0,street,combination,0,0
10464,7.466666667,1,2,1,2,19.07343,47.51478,VI,0,1,garden,gas,0,0
10472,9.325429508,1,2,0,1,19.06202,47.49918,VII,1,1,street,central,0,0
10473,8.827586207,1,2,0,2,19.12526,47.50577,XIV,1,0,garden,electric,0,0
10475,7.996964948,1,2,0,3,19.06766,47.50808,VI,1,1,street,combination,0,0
10479,8.888888889,1,1,1,0,19.030952,47.52074,II,1,0,garden,combination,0,0
10482,9.180327869,1,2,0,0,19.025982,47.48787,XI,0,0,garden,combination,0,0
10485,8,1,1,1,0.5,19.03447,47.47837,XI,0,,street,district,0,0
10489,6.76,1,2,1,4,19.07904,47.49184,VIII,1,1,street,combination,0,0
10507,8,1,1,0,0,19.02707,47.44672,XI,0,,garden,combination,0,0
10510,5.866666667,1,3,0,1,19.01486,47.43856,XXII,1,0,garden,central,0,0
10518,9.208888889,1,3,0,2,19.03138,47.50609,I,1,1,panoramic,combination,0,0
10522,7.836734694,1,2,0,0.5,19.053127,47.493084,V,1,1,street,central,0,0
10523,7.466666667,1,1,0,3,19.06737,47.50636,VI,1,1,,combination,0,0
10524,7.111111111,1,2,0,0,19.091854,47.578594,IV,1,0,street,combination,0,0
10527,8.666666667,1,2,0,2,19.093113,47.48549,VIII,1,0,street,electric,0,0
10529,8.228571429,1,2,0,2,19.053127,47.493084,V,1,1,street,combination,0,0
10536,8.533333333,1,2,0,1,19.055511,47.5168,XIII,0,1,garden,combination,0,0
10556,8.888888889,1,2,0,1,19.05626,47.48812,V,1,1,street,combination,0,0
10562,6.4,1,2,0,1,19.092056,47.499626,VIII,1,,street,combination,0,0
10575,8,1,2,0,2,19.01,47.48266,XI,0,0,garden,combination,0,0
10579,5.871559633,1,3,0,3,19.061193,47.506397,VI,1,1,street,combination,0,0
10582,7.72,1,2,0,3,19.07581,47.49316,VIII,1,1,street,combination,0,0
10583,7.641791045,1,2,0,1,19.073757,47.50075,VII,1,1,street,central,0,0
10584,8.585365854,1,1,0,1,19.07893,47.49354,VIII,1,0,street,combination,0,0
10610,6.892307692,1,2,1,0,18.98035,47.475372,XI,1,0,panoramic,combination,0,0
10614,9.353846154,1,2,0,2,19.059862,47.49991,VII,1,0,,combination,0,0
10616,8.8,1,1,0,0,18.998207,47.52088,II,0,,garden,central,0,0
10622,7.555555556,1,2,0,1,19.03299,47.49103,I,1,,garden,combination,0,0
10624,7.68,1,1,0,1,19.068945,47.499496,VII,1,1,street,,0,0
10627,9.025641026,1,1,1,2,19.11795,47.46988,X,0,0,,gas,0,0
10630,7.111111111,1,2,0,0.5,19.03345,47.50789,II,0,,,central,0,0
10636,8.615384615,1,2,0,2,19.03598,47.53614,III,1,1,,central,0,0
10648,9.113924051,1,4,1,0,19.061726,47.567024,III,1,1,panoramic,combination,0,0
10653,6.857142857,1,2,1,1,19.080198,47.49547,VIII,0,1,panoramic,central,0,0
10658,8.64,1,2,0,1,19.033915,47.53876,III,1,,,combination,0,0
10659,8.603773585,1,2,0,2,19.062368,47.488583,IX,1,0,street,combination,0,0
10662,8.533333333,1,1,1,2,19.00998,47.58003,III,1,0,panoramic,central,0,0
10663,8,1,3,1,1,19.03345,47.50789,II,1,1,panoramic,central,0,0
10668,8.96,1,3,0,1,19.05324,47.57613,III,0,,,combination,0,0
10670,8.838095238,1,2,2,1,19.03166,47.52435,II,0,,panoramic,combination,0,0
10674,7.777777778,1,3,0,1,19.05342,47.51655,XIII,0,1,street,,0,0
10683,8.98245614,1,2,0,2,19.034927,47.53272,III,0,1,garden,combination,0,0
10685,7.272727273,1,2,0,0,19.15827,47.52292,XVI,0,0,garden,combination,0,0
10687,8,1,2,0,0,19.03908,47.42479,XXII,0,0,street,combination,0,0
10700,6.193548387,1,2,1,2,19.088745,47.561028,IV,1,,street,combination,0,0
10704,9.074626866,1,2,0,1,19.01018,47.51635,II,1,0,panoramic,gas,0,0
10723,9,1,1,0,1,19.072598,47.472275,IX,1,1,street,,0,0
10725,6.933333333,1,1,2,0.5,19.078262,47.507374,VII,0,1,garden,gas,0,0
10735,6.4,1,2,0,0,19.05486,47.48919,V,1,,street,gas,0,0
10743,6.482051282,1,3,0,4,19.10436,47.50419,XIV,1,0,garden,,0,0
10750,6.613333333,1,3,0,4,19.104366,47.504333,XIV,0,0,garden,,0,0
10751,8.489795918,1,3,0,4,19.05763,47.50491,VI,1,1,street,combination,0,0
10754,8,1,5,0,0,19.06508,47.58531,III,0,,panoramic,combination,0,0
10757,8.351219512,1,1,0,3,19.130491,47.50275,XIV,0,1,garden,district,0,0
10758,8.888888889,1,3,0,1,18.98814,47.40653,XXII,0,0,garden,combination,0,0
10764,9.142857143,1,2,0,3,19.06175,47.48892,IX,1,0,street,combination,0,0
10770,8.615384615,1,2,0,1,19.05179,47.50629,V,1,1,,combination,0,0
10771,6.575342466,1,2,0,2,19.083517,47.49358,VIII,1,0,,combination,0,0
10780,8.727272727,1,2,0,2,19.05913,47.50219,VI,1,1,garden,combination,0,0
10784,9.567010309,1,3,0,3,19.067684,47.50846,VI,1,1,street,combination,0,0
10786,9.513513514,1,3,0,3,19.061666,47.505886,VI,1,1,street,combination,0,0
10791,8.506329114,1,2,1,2,19.07098,47.503635,VII,1,0,,combination,0,0
10792,9.066666667,1,2,0,2,19.062782,47.51173,VI,1,0,street,combination,0,0
10794,9.066666667,1,2,0,3,19.039421,47.501858,I,1,1,panoramic,combination,0,0
10796,6.564102564,1,2,2,1,19.0371,47.53493,III,0,,street,combination,0,0
10801,8.087272727,1,2,0,1,19.049183,47.514027,XIII,1,1,,,0,0
10803,8.533333333,1,3,0,4,19.06868,47.506805,VI,1,1,street,combination,0,0
10804,8,1,2,1,0,19.068546,47.504734,VII,1,1,garden,gas,0,0
10805,7.489361702,1,3,1,4,19.029184,47.50112,I,1,1,street,combination,0,0
10807,8.941176471,1,2,0,0,19.061537,47.502407,VI,1,1,garden,gas,0,0
10811,8.119402985,1,2,2,4,19.082739,47.55202,XIII,1,0,panoramic,district,0,0
10824,8.727272727,1,1,1,3,19.09339,47.51076,XIV,1,,garden,,0,0
10833,8.761904762,1,1,1,0.5,19.061419,47.508892,VI,1,0,street,gas,0,0
10837,8.470588235,1,2,2,0,19.14451,47.54387,XV,1,0,garden,district,0,0
10843,7.2,1,3,1,3,19.05699,47.51441,XIII,1,1,garden,combination,0,0
10850,7.04,1,3,0,3,19.061193,47.506397,VI,1,1,street,combination,0,0
10852,7.92,1,1,0,3,19.037003,47.54822,III,1,0,panoramic,gas,0,0
10869,7.01369863,1,3,0,3,19.04788,47.59925,III,0,0,,,0,0
10875,8.336842105,1,1,0,4,19.034426,47.535385,III,0,1,garden,combination,0,0
10890,6.964705882,1,2,1,0,18.976362,47.519524,XII,1,0,garden,combination,0,0
10891,8.282352941,1,2,0,2,19.06202,47.49918,VII,1,0,street,combination,0,0
10910,8.285714286,1,2,0,2,19.034557,47.463413,XI,0,1,,district,0,0
10924,8.163265306,1,1,1,4,19.17024,47.43326,XVIII,0,,street,gas,0,0
10926,6.486486486,1,2,0,3,19.064728,47.49814,VII,1,1,garden,combination,0,0
10927,8.444444444,1,2,1,4,19.05342,47.51655,XIII,0,1,street,district,0,0
10939,8.112676056,1,3,0,3,19.06543,47.49779,VII,0,1,street,combination,0,0
10940,7.183673469,1,1,0,1,19.066608,47.513428,VI,0,0,,combination,0,0
10945,8.228571429,1,2,2,0,19.100254,47.560543,IV,0,1,garden,district,0,0
10949,7.160344615,1,3,0,2,19.06595,47.487865,VIII,1,1,street,combination,0,0
10951,8.510638298,1,3,0,4,19.03492,47.514668,II,1,1,panoramic,combination,0,0
10958,6.811428571,1,2,0,2,18.97593,47.52874,II,1,0,panoramic,,0,0
10963,5.523809524,1,3,0,2,19.050585,47.516914,XIII,1,1,garden,district,0,0
10968,7.058823529,1,1,2,2,19.06631,47.51144,VI,0,0,street,electric,0,0
10971,8.32,1,1,1,2,19.081366,47.47844,IX,1,1,street,central,0,0
10975,4.965517241,1,2,1,0.5,19.034817,47.514114,II,1,1,panoramic,combination,0,0
10991,9.025641026,1,1,1,2,19.0699,47.50104,VII,0,0,garden,gas,0,0
10998,8.228571429,1,1,0,1,19.092836,47.4871,VIII,0,,garden,central,0,0
11005,7.6,1,4,0,3,19.06671,47.48112,IX,1,0,street,combination,0,0
11008,8.4,1,2,1,4,19.053984,47.512177,XIII,1,1,street,central,0,0
11009,7.868852459,1,3,0,1,19.06628,47.499615,VII,1,1,garden,combination,0,0
11020,9.142857143,1,2,0,3,19.06631,47.51144,VI,0,1,street,combination,0,0
11021,7.365079365,1,2,0,1,19.065582,47.487534,IX,1,0,,,0,0
11025,7.68,1,1,1,3,19.07714,47.54803,XIII,0,0,garden,gas,0,0
11030,8.634920635,1,1,1,1,19.07185,47.534374,XIII,1,1,garden,central,0,0
11037,8.282352941,1,2,1,3,19.0745,47.48191,IX,1,1,garden,combination,0,0
11062,9.074626866,1,2,1,1,19.13775,47.50875,XIV,0,1,garden,combination,0,0
11067,9.309090909,1,1,1,1,19.013874,47.502415,XII,1,0,garden,,0,0
11078,8.145454545,1,2,0,2,19.01455,47.47232,XI,0,0,garden,gas,0,0
11080,7.652173913,1,1,0,2,19.02884,47.48476,XI,0,0,garden,gas,0,0
11084,8,1,1,0,0,19.08454,47.57123,IV,0,,garden,gas,0,0
11093,8.123076923,1,2,1,3,19.018751,47.49205,XII,1,0,street,,0,0
11104,8.274176,1,3,0,1,18.99846,47.52341,II,1,0,panoramic,combination,0,0
11106,8.106666667,1,3,0,2,19.065235,47.495834,VII,1,1,street,central,0,0
11109,7.703703704,1,1,0,2,19.070604,47.491985,VIII,1,1,garden,combination,0,0
11112,7.058823529,1,2,1,2,19.08194,47.49232,VIII,1,0,street,combination,0,0
11124,7.339449541,1,4,0,1,19.026854,47.456112,XI,0,0,garden,combination,0,0
11128,8.128,1,2,0,3,19.06766,47.50808,VI,1,0,street,combination,0,0
11131,8.938153086,1,1,2,3,19.0642,47.50293,VI,1,1,garden,combination,0,0
11142,8.905660377,1,4,0,2,19.068336,47.521427,XIII,1,1,street,combination,0,0
11145,6,1,2,1,2,19.05305,47.51507,XIII,1,1,garden,gas,0,0
11146,8.186046512,1,1,0,0.5,19.04482,47.47504,XI,0,1,street,combination,0,0
11170,9.253012048,1,5,0,1,19.034346,47.526443,II,0,0,garden,combination,0,0
11175,8,1,2,1,1,19.05763,47.50491,VI,1,1,street,combination,0,0
11178,7.709090909,1,3,1,1,19.06218,47.50518,VI,1,,street,combination,0,0
11184,8.181540299,1,2,0,4,19.06716,47.50991,VI,1,1,,combination,0,0
11186,9.480853333,1,2,1,2,19.06955,47.50274,VII,0,1,street,combination,0,0
11200,9.576592593,1,3,0,3,19.05847,47.48805,V,1,0,street,combination,0,0
