ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF millions),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude
2923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,78,833333.3333, Kolozsvári utca 31,-1,-1,-1,not specified,0,0,0,-1,-1,-1,2 + 1 half room,2,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   71   148   151   152    Éjszakai   948   ,47.42244,19.077831
2924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,80,437500, Tóth József utca,-1,-1,1,garden view,1,0,0,-1,not available,0,3 room,3,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,-1,-1, Busz   33   58   114   141   158   213   214   250   250B    Éjszakai   941   973   ,47.42193,19.038
2925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.5,167,715568.8623, Sándor utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,A+,2,-1,gáz (cirko),1,0,0,0,no,separate,1,0,-1,-1,-1,-1,-1, Busz   92   144   174   244   92A    Éjszakai   931   996   ,47.52209,19.16896
2926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,350,482857.1429, Dózsa György utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,3,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Hév   H5    Busz   160   H5    Éjszakai   923   943   960   ,47.5891,19.04413
2927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,235,744680.8511, Angyalföld-Kertváros,-1,-1,1,not specified,0,0,0,-1,-1,-1,9 room,9,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.547565,19.085964
2928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,99,494949.4949, Soroksár – Orbánhegy,-1,-1,1,garden view,1,0,0,-1,not available,0,5 room,5,0,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,electric,0,0,0,0,yes,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.385677,19.11682
2929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,40,597500, Szemeretelep,-1,-1,-1,garden view,1,0,0,-1,available,1,1 + 1 half room,1,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,-1,natural gas (convector),1,0,0,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.43763,19.211918
2930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,93,407526.8817, Pacsirtatelep,-1,-1,1,garden view,1,0,0,-1,available,1,3 + 1 half room,3,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,loft conversion possible,1,-1,47.424374,19.120295
2931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9,120,582500, Sashalom,-1,-1,1,not specified,0,0,0,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.509716,19.177662
2932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9,100,599000, Sashalom,-1,-1,1,not specified,0,0,0,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.509716,19.177662
2933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9,200,349500, Rákosszentmihály – Kisszentmihály,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.539635,19.180216
2934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,240,289583.3333, Őrtűz utca,-1,-1,1,panoramic,0,1,0,-1,-1,-1,5 + 2 half room,5,2,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,2,-1,gáz (cirko),1,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion possible,1, Busz   25   125   ,47.54111,19.10924
2935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,100,400000, Deák Ferenc utca,-1,-1,1,garden view,1,0,0,-1,not available,0,2 + 2 half room,2,2,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,1,-1,gáz (cirko),1,0,0,0,no,together,0,1,-1,-1,-1,-1,-1, Busz   166   184   254E   266   284E   84E    Éjszakai   950   950A   ,47.40638,19.19869
2936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,45,1011111.111, Diósdi utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   13   113   13A   ,47.4046,18.96332
2937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,230,404347.8261, II/A kerület – Budaliget,-1,-1,1,panoramic,0,1,0,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,2,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.56751,18.941212
2938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,500,470000, Hűség utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   141   150   101E   101B    Éjszakai   941   ,47.41967,19.01019
2939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,170,464705.8824, Török Flóris utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 + 1 half room,3,1,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Villamos   51   52    Busz   23   35   51   52   66   119   148   151   166   23E   66B    Éjszakai   948   923   966   ,47.437637,19.107838
2940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,150,653333.3333, Tündérvirág utca 18,-1,-1,1,panoramic,0,1,0,-1,available,1,2 + 3 half room,2,3,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,gáz (cirko),1,0,0,0,no,separate,1,0,-1,-1,-1,loft conversion possible,1, Busz   219   ,47.583252,19.021296
2941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,162,287037.037, Újpéteritelep,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,3,-1,combination boiler,0,0,1,0,no,not specified,-1,-1,-1,-1,-1,loft conversion,1,-1,47.40805,19.192133
2942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,180,611111.1111, Sasad,-1,-1,1,panoramic,0,1,0,-1,-1,-1,8 room,8,0,needs renovation,0,0,0,0,1,0,full bath,0,0,0,-1,2,-1,not specified,0,0,0,0,not specified,together,0,1,-1,-1,-1,loft conversion not possible,0,-1,47.475895,19.006678
2943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,57,524561.4035, Ferihegyi út,-1,-1,-1,not specified,0,0,0,-1,-1,-1,2 room,2,0,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,1,-1,natural gas (convector),1,0,0,0,not specified,together,0,1,-1,-1,-1,-1,-1, Busz   46   98    Éjszakai   980   ,47.47572,19.25488
2944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,90,633333.3333, Sasad,-1,-1,1,panoramic,0,1,0,-1,-1,-1,4 room,4,0,needs renovation,0,0,0,0,1,0,full bath,0,0,0,-1,2,-1,elektromos,0,0,0,0,no,together,0,1,-1,-1,-1,loft conversion not possible,0,-1,47.475895,19.006678
2945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9,104,575961.5385, Mátyásföld – Petőfikert,-1,-1,1,street view,0,0,1,-1,-1,-1,2 + 3 half room,2,3,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,gáz (cirko),1,0,0,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.50843,19.21695
2946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.5,180,525000, Mátyásföld – Petőfikert,-1,-1,1,garden view,1,0,0,-1,-1,-1,5 + 1 half room,5,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,-1,-1,gázkazán,0,0,0,0,yes,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.50843,19.21695
2947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,598,376254.1806, Felsőrákoshegy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,6 room,6,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.471638,19.25049
2948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9,200,299500, Csepel-Királyerdő,-1,-1,1,garden view,1,0,0,-1,available,1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,3,-1,natural gas boiler,1,0,0,0,not specified,separate,1,0,-1,-1,-1,loft conversion,1,-1,47.40541,19.09597
2949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,320,140625, Gloriett-telep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.43138,19.187084
2950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,202,173267.3267, Cinkota – Ilonatelep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.52651,19.233608
2951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,1000000, Lipótvár utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Troli   77   ,47.52732,19.12948
2952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.99,103,485339.8058, Alsórákoshegy,-1,-1,1,not specified,0,0,0,-1,-1,-1,1 + 3 half room,1,3,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.460712,19.241833
2953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,300,460000, Alkotmány utca,-1,-1,1,garden view,1,0,0,-1,not available,0,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,3,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,loft conversion,1, Busz   241   241A   250   250B   251   251A   ,47.43173,19.01835
2954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,55,400000, Alsórákoshegy,-1,-1,-1,not specified,0,0,0,-1,not available,0,2 room,2,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,1,-1,natural gas (convector),1,0,0,0,not specified,together,0,1,-1,-1,-1,loft conversion not possible,0,-1,47.460712,19.241833
2955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,75,385333.3333, Emlék utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,1 + 2 half room,1,2,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,loft conversion,1,-1,47.48319,19.29705
2956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.9,210,294761.9048, Császárfa utca,-1,-1,1,garden view,1,0,0,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,3,-1,natural gas boiler,1,0,0,0,no,together,0,1,-1,-1,-1,loft conversion,1, Busz   298   161   262   162   201E   202E    Éjszakai   956   990   ,47.47382,19.29281
2957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5,123,443089.4309, Ganztelep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 + 2 half room,3,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,2,-1,electric,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.429474,19.228127
2958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,65,460000, Nagytétény – Óhegy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 room,3,0,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.408855,18.982664
2959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,385,376623.3766, Vécsey Károly utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,9 + 1 half room,9,1,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,3,-1,natural gas boiler,1,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1, Busz   20E   96   220   296   296A    Éjszakai   914   ,47.568905,19.10206
2960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,170,302941.1765, Táncsics Mihály utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.406837,19.17571
2961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,140,407142.8571, Erdőskert,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.398556,19.204504
2962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8,120,306666.6667, Soroksár – Vargatelep,-1,-1,1,street view,0,0,1,-1,not available,0,4 room,4,0,in medium condition,0,0,0,1,0,0,double comfort,1,0,0,-1,1,-1,gázkazán,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,loft conversion possible,1,-1,47.410526,19.11616
2963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.5,218,433486.2385, Fehérvári út,-1,-1,1,street view,0,0,1,-1,-1,-1,10 room,10,0,needs renovation,0,0,0,0,1,0,double comfort,1,0,0,-1,2,-1,natural gas boiler,1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Villamos   17   41   47   47B   48   56    Busz   7   114   141   213   214    Éjszakai   973   ,47.44317,19.036873
2964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,257,735408.5603, Kútvölgy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,-1,-1,natural gas boiler,1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.509247,18.99093
2965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,320,249687.5, Városház utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   36   236   236A   93   93A   136E    Éjszakai   914   ,47.43875,19.1768
2966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,341,800586.5103, Virányos,-1,-1,-1,not specified,0,0,0,-1,-1,-1,7 room,7,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,-1,-1,natural gas boiler,1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.51427,18.98992
2967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,403,508684.8635, Gellérthegy,-1,-1,1,garden view,1,0,0,-1,-1,-1,6 room,6,0,needs renovation,0,0,0,0,1,0,double comfort,1,0,0,-1,3,-1,combination boiler,0,0,1,0,no,not specified,-1,-1,-1,-1,-1,loft conversion possible,1,-1,47.48415,19.038986
2968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,120,533333.3333, Csepel-Szabótelep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 + 2 half room,3,2,mint,0,0,0,0,0,1,not specified,0,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.434006,19.080843
2969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,350,514285.7143, II/A kerület – Máriaremete,-1,-1,1,panoramic,0,1,0,-1,available,1,6 + 1 half room,6,1,mint,0,0,0,0,0,1,not specified,0,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.558613,18.945063
2970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9,65,706153.8462, Telepes utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,1 + 2 half room,1,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   133E   7   124   125   277    Éjszakai   979   ,47.52577,19.11593
2971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,65,507692.3077, Rianás utca,-1,-1,1,not specified,0,0,0,-1,not available,0,3 room,3,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,loft conversion possible,1, Hév   H6    Busz   135   H6    Éjszakai   966   ,47.39265,19.114594
2972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,80,450000, Mészáros Lőrinc utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   194   194B   68   199    Éjszakai   948   999   ,47.445446,19.140457
2973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,115,586956.5217, II/A kerület – Máriaremete,-1,-1,1,panoramic,0,1,0,-1,not available,0,1 + 4 half room,1,4,-1,0,0,0,0,0,0,double comfort,1,0,0,-1,-1,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.558613,18.945063
2974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,83,939759.0361, Testvérhegy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,1 + 3 half room,1,3,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,2,-1,fan-coil,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.563854,19.013685
2975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,95,325263.1579, Rákospalota,-1,-1,-1,garden view,1,0,0,-1,-1,-1,4 room,4,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.562843,19.137367
2976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9,89,504494.382, Attila utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,3 room,3,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,-1,-1,natural gas (convector),1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   46   146   174   244   7G   144    Éjszakai   931   996   996A   ,47.52653,19.17747
2977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,210,400000, Marcell utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   46   130   131   146   175   7G    Éjszakai   996A   ,47.53659,19.16374
2978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,115,251304.3478, Klapka utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,3 + 2 half room,3,2,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,2,-1,natural gas (convector),1,0,0,0,not specified,together,0,1,-1,-1,-1,loft conversion possible,1, Busz   23   23E   35   ,47.434673,19.120708
2979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,45,177777.7778, Rákoscsaba,-1,-1,-1,not specified,0,0,0,-1,-1,-1,1 + 1 half room,1,1,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,-1,-1,natural gas (convector),1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.480015,19.299547
2980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,140,557142.8571, Békásmegyer-Ófalu,-1,-1,1,panoramic,0,1,0,-1,-1,-1,1 + 3 half room,1,3,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,loft conversion,1,-1,47.601795,19.04269
2981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.9,165,326666.6667, Kispest-Kertváros,-1,-1,-1,not specified,0,0,0,-1,-1,-1,5 room,5,0,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,2,-1,natural gas boiler,1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.433563,19.159967
2982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,70,292857.1429, Erdőskert,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 room,3,0,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,-1,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.398556,19.204504
2983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,100,525000, Soroksár-Újtelep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 + 1 half room,3,1,mint,0,0,0,0,0,1,not specified,0,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.417263,19.13139
2984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,50,346000, Pacsirtatelep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,1 room,1,0,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,1,-1,natural gas (convector),1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.424374,19.120295
2985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.6,139,522302.1583, Sashalom,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.509716,19.177662
2986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,400000, Erzsébettelep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,1 room,1,0,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.45913,19.18235
