ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Accounting,ATM,Backery,Bank,Bar,Bus station,Cafe,Clothing store,Convenience store,Department store,Doctor,Gym,Laundry,Park,Pharmacy,Physiotherapist,Police,Post office,Restaurant,School,Store,Subway,Taxi stand,Transit station,Beauty salon,Hair care,Book store,Library,Gas station,Shopping mall,Hospital,Meal delivery,Meal takeaway,Travel agency,Car repair,Car wash,Parking,Casino,Movie theater,Night clubs,Real Estate Agency
417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,60,1666.666667, Szélső utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,1 + 2 half room,1,2,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,0,1,-1,combination boiler,0,0,1,0,0,no,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.40723,19.173105,47.40723,19.173105,1188,18,3,0,0,0,0,12,0,8,0,20,3,2,2,1,,0,0,0,1,4,20,,0,14,1,2,0,0,20,20,20,17,0,1,20,20,0,0,7,1,1
418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001951,250,4007.804, Szívvirág utca,-1,-1,1,street view,0,0,1,-1,-1,available,1,5 + 1 half room,5,1,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,2,-1,renewable energy,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   157   157A   64A   164   264   64    Éjszakai   964   ,47.57119,18.9415,47.57119,18.9415,1029,2,0,0,1,0,0,17,0,0,1,9,2,0,6,0,,0,0,0,1,4,7,,0,17,2,0,0,0,20,20,20,13,0,0,20,20,0,0,4,0,0
419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809000,240,3370.833333, Endrődi Sándor utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   11   91   111   149   291    Éjszakai   931   ,47.52222,19.0092,47.52222,19.0092,1026,2,2,7,4,6,2,20,8,4,1,20,5,11,0,6,,0,0,3,20,20,20,,0,20,12,6,3,1,20,20,20,20,0,1,20,20,3,0,20,0,9
420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420173,130,3232.1, II/A kerület – Budaliget,-1,-1,1,garden view,1,0,0,-1,-1,available,1,3 + 2 half room,3,2,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,0,0,1,0,1,20,1,0,1,8,3,2,0,1,,0,0,0,3,4,11,,0,20,3,1,0,0,20,20,20,14,0,0,20,20,0,0,3,0,0
421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292840,298,4338.389262, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,7 room,7,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,heat pump,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,0,2,1,2,1,10,1,2,0,9,3,2,1,2,,0,0,1,4,7,20,,0,10,3,3,0,0,20,20,20,15,0,0,20,20,0,0,6,0,0
422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,380,2894.7368420000007, Törökvész,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,8 + 3 half room,8,3,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,1,3,-1,central heating,0,0,0,0,1,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.521687,19.003485,47.521687,19.003485,1026,2,3,6,3,6,3,20,6,6,1,20,7,12,0,6,,0,0,4,20,20,20,,0,20,14,7,3,1,20,20,20,20,0,4,20,20,4,0,20,0,13
423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904988,240,3770.783333, II/A kerület – Budaliget,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,0,0,1,0,1,20,1,0,1,8,3,2,0,1,,0,0,0,3,4,11,,0,20,3,1,0,0,20,20,20,14,0,0,20,20,0,0,3,0,0
424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,710,4225.352113, Zugligeti út,-1,-1,1,not specified,0,0,0,-1,-1,available,1,10 room,10,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,1,4,-1,fan-coil,0,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   22   222   22A   291    Éjszakai   922   ,47.517067,18.980957,47.517067,18.980957,1121,12,1,0,0,0,2,20,1,0,1,20,8,4,0,4,,0,0,0,6,20,20,,0,20,6,0,1,0,20,20,20,20,0,0,20,20,2,0,20,0,4
425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357482,450,3016.626667, Kútvölgyi út,-1,-1,1,garden view,1,0,0,-1,-1,available,1,7 room,7,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,1,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   128   155   ,47.51109,18.989595,47.51109,18.989595,1125,12,1,5,0,3,1,20,1,2,2,20,10,4,0,2,,0,0,1,9,20,20,,0,20,6,0,0,0,20,20,20,20,0,4,20,20,3,0,20,0,5
426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,250,3878.52, Úrbéres utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,7 room,7,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   64A   164   264   64    Éjszakai   964   ,47.56998,18.95072,47.56998,18.95072,1028,2,0,0,1,0,1,18,1,0,0,9,2,2,0,2,,0,0,0,1,6,10,,0,19,3,2,0,0,20,20,20,16,0,0,20,20,0,0,6,0,0
427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969000,320,3028.125, Tisztviselőtelep,-1,-1,-1,garden view,1,0,0,-1,-1,-1,-1,7 room,7,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.480545,19.09756,47.480545,19.09756,1089,8,7,10,4,2,5,20,7,13,1,20,7,7,0,10,,0,0,0,20,20,20,,0,20,1,2,0,7,20,20,20,20,0,8,20,20,8,0,20,6,2
428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570000,241,2365.1452280000008, Arany utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,7 room,7,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   134    Éjszakai   923   ,47.58364,19.05722,47.58364,19.05722,1039,3,4,1,3,1,4,20,2,9,1,20,2,6,0,5,,0,0,2,17,10,20,,0,20,9,2,0,1,20,20,20,20,1,3,20,20,2,0,16,3,6
429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,150,2000.0, Dér utca,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,4 + 1 half room,4,1,mint,0,0,0,0,0,1,full comfort,0,1,0,AA++,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.55509,18.95409,47.55509,18.95409,1028,2,2,1,1,0,1,20,2,3,0,9,3,2,0,2,,0,0,0,8,11,20,,0,20,5,2,0,0,20,20,20,18,1,0,20,20,0,0,13,0,4
430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357482,300,4524.94, Széchenyihegy,-1,-1,1,not specified,0,0,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.490948,18.98421,47.490948,18.98421,1121,12,1,0,1,0,0,11,1,0,0,20,1,4,0,6,,0,0,1,5,9,10,,0,19,3,0,0,0,20,20,20,20,0,0,20,20,0,0,20,0,0
431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,140,2714.285714, Dér utca,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.55509,18.95409,47.55509,18.95409,1028,2,2,1,1,0,1,20,2,3,0,9,3,2,0,2,,0,0,0,8,11,20,,0,20,5,2,0,0,20,20,20,18,1,0,20,20,0,0,13,0,4
432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743383,260,2859.165385, Törökvész,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 + 2 half room,3,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.521687,19.003485,47.521687,19.003485,1026,2,3,6,3,6,3,20,6,6,1,20,7,12,1,6,,0,0,4,20,20,20,,0,20,14,7,3,1,20,20,20,20,0,4,20,20,4,0,20,0,13
433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,140,2142.857143, Sánc utca,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,4 room,4,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,1,-1,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   108E   27   110   112   178   8E    Éjszakai   908   ,47.48874,19.03752,47.48874,19.03752,1016,1,8,5,6,6,8,20,12,12,2,20,11,10,1,19,,0,0,0,20,20,20,,0,20,17,14,1,7,20,20,20,20,0,5,20,20,9,0,20,2,15
434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165000,36,4583.333333, Perem ösvény,-1,-1,-1,panoramic,0,1,0,-1,-1,available,1,2 room,2,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,1,-1,-1,electric,0,0,0,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.485947,18.97,47.485947,18.97,1121,12,0,0,0,0,0,4,0,0,0,20,0,0,0,3,,0,0,0,1,3,1,,0,4,0,0,0,1,20,20,20,20,0,0,20,20,0,0,20,0,0
435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034272,400,2585.68, Kútvölgy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,4,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.509247,18.99093,47.509247,18.99093,1125,12,1,1,0,1,1,20,0,1,1,20,6,3,1,1,,0,0,0,5,20,20,,0,20,1,0,0,1,20,20,20,20,0,3,20,20,1,0,20,0,3
436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131235,550,2056.790909, II/A kerület – Adyliget,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.54735,18.939120000000006,47.54735,18.939120000000006,1029,2,1,0,0,0,0,11,0,0,0,6,2,0,7,0,,0,0,0,2,2,8,,0,13,2,1,0,0,20,20,20,14,0,1,20,20,0,0,12,0,0
437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777655,750,2370.206667000001, II/A kerület – Adyliget,-1,-1,1,garden view,1,0,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.54735,18.939120000000006,47.54735,18.939120000000006,1029,2,1,0,0,0,0,11,0,0,0,6,2,0,0,0,,0,0,0,2,2,8,,0,13,2,1,0,0,20,20,20,14,0,1,20,20,0,0,12,0,0
438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,195,2051.282051, Nádirigó utca,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,4 + 2 half room,4,2,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,4,-1,not specified,0,0,0,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   141   158   58    Éjszakai   941   ,47.42607,19.00851,47.42607,19.00851,1222,22,0,0,0,0,0,20,1,0,0,20,2,2,2,3,,0,0,0,1,4,20,,0,20,1,0,0,0,20,20,20,20,0,0,20,20,0,0,20,0,2
439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,380,2894.7368420000007, Csatárka,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,11 room,11,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,5,-1,not specified,0,0,0,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.531506,19.002827,47.531506,19.002827,1025,2,1,0,1,2,1,20,2,1,0,20,3,9,5,3,,0,0,1,6,7,20,,0,20,6,2,2,0,20,20,20,20,0,1,20,20,1,0,20,1,11
440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,160,2812.5, Nógrádi utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 + 1 half room,4,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   21   112   212   21A    Éjszakai   990   ,47.50172,19.00372,47.50172,19.00372,1125,12,0,3,4,3,0,20,1,1,1,20,18,3,1,3,,0,0,0,8,20,20,,0,20,8,2,0,2,20,20,20,20,0,7,20,20,0,0,20,0,9
441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,195,2051.282051, Füzike utca 4,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,3 room,3,0,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,0,3,-1,not specified,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   141   158   58    Éjszakai   941   ,47.424397,19.010302,47.424397,19.010302,1222,22,0,0,1,0,0,20,1,0,0,20,3,4,0,3,,0,0,0,2,5,20,,0,20,1,0,0,0,20,20,20,20,0,0,20,20,0,0,20,0,2
442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810100,521,1554.894434, Hűvösvölgyi út,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,9 + 2 half room,9,2,newly built,1,0,0,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   56   56A   59   59B   61    Busz   22   129   222   22A   29   291    Éjszakai   922   956   ,47.519745,18.992552,47.519745,18.992552,1021,2,2,6,0,3,3,20,4,3,2,20,13,8,2,5,,0,0,2,17,20,20,,0,20,17,4,2,2,20,20,20,20,0,3,20,20,4,0,20,0,8
443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,200,3000.0, Szabadság utca,-1,-1,-1,panoramic,0,1,0,-1,-1,-1,-1,5 + 2 half room,5,2,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   134    Éjszakai   923   ,47.58731,19.05274,47.58731,19.05274,1039,3,3,1,2,1,2,20,4,13,6,20,4,5,0,7,,0,0,2,13,12,20,,0,20,18,6,0,1,20,20,20,20,0,3,20,20,1,0,11,3,9
444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490000,200,2450.0, Pusztaszeri út,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,8 room,8,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,-1,-1,natural gas boiler,1,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   29   65   111   165   65A   ,47.528297,19.031277,47.528297,19.031277,1025,2,14,13,13,14,14,20,14,20,0,20,20,10,0,19,,0,0,1,20,20,20,,0,20,20,20,6,2,20,20,20,20,3,14,20,20,11,0,20,7,20
445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616050,350,4617.285714, Szemlőhegy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.52432,19.028393,47.52432,19.028393,1025,2,6,14,10,10,10,20,15,15,0,20,15,9,1,15,,0,0,1,20,20,20,,0,20,20,11,3,1,20,20,20,20,3,7,20,20,5,0,20,6,16
446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,550,1762.963636, Mártonhegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,3,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.490086,19.001743,47.490086,19.001743,1124,12,2,1,3,3,2,20,4,3,0,20,4,3,0,5,,0,0,2,15,12,20,,0,20,10,3,1,0,20,20,20,20,0,1,20,20,0,0,20,0,4
447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,330,1666.666667, Árvavár utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,7 + 2 half room,7,2,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Villamos   69   62   62A    Busz   5   124   125   224    Éjszakai   973   ,47.537632,19.118975,47.537632,19.118975,1155,15,8,7,3,1,4,20,3,2,0,20,7,3,0,6,,0,1,1,20,20,20,,0,20,7,3,1,1,20,20,20,20,1,0,20,20,0,0,20,0,3
448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626000,300,2086.666667, Balogh Ádám utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   29   ,47.52694,18.99799,47.52694,18.99799,1026,2,2,1,1,3,2,20,3,2,0,20,6,12,0,5,,0,0,2,11,20,20,,0,20,13,4,3,0,20,20,20,20,0,2,20,20,4,0,20,0,13
449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517136,120,4309.4666670000015, Uzsoki utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,4 room,4,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,1,-1,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   3   62   62A   69    Busz   5   32    Éjszakai   973    Troli   82   ,47.520172,19.09975,47.520172,19.09975,1145,14,10,13,13,6,8,20,7,10,1,20,11,13,0,5,,3,1,2,20,20,20,,0,20,17,16,1,2,20,20,20,20,2,4,20,20,6,2,20,2,13
450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,280,3462.964286, II/A kerület – Budaliget,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,6 + 1 half room,6,1,mint,0,0,0,0,0,1,luxury,0,0,1,-1,1,3,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,0,0,1,0,1,20,1,0,1,8,3,2,0,1,,0,0,0,3,4,11,,0,20,3,1,0,0,20,20,20,14,0,0,20,20,0,0,3,0,0
451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,220,3672.8409090000014, Tópart utca,-1,-1,1,street view,0,0,1,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,1,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.57113,18.95691,47.57113,18.95691,1028,2,0,2,1,2,1,10,1,2,0,9,2,2,1,2,,0,0,1,3,5,20,,0,10,3,3,0,0,20,20,20,15,0,0,20,20,0,0,6,0,0
452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585680,600,4309.4666670000015, Orbánhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,8 room,8,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.496105,19.00613,47.496105,19.00613,1126,12,1,5,6,3,6,20,10,7,1,20,17,4,0,3,,1,0,1,17,20,20,,0,20,17,6,1,0,20,20,20,20,0,5,20,20,2,0,20,0,13
453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,520,2115.384615, Virányos,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 + 1 half room,5,1,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.51427,18.98992,47.51427,18.98992,1125,12,2,5,0,3,2,20,2,2,2,20,13,6,1,2,,0,0,1,10,20,20,,0,20,11,0,0,0,20,20,20,20,0,2,20,20,3,0,20,0,5
454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,480,3125.0, Svábhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,8 room,8,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,3,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.502052,18.979607,47.502052,18.979607,1121,12,1,1,1,0,0,18,2,0,0,20,3,1,3,4,,0,0,1,6,14,9,,0,20,1,0,0,0,20,20,20,20,0,2,20,20,1,0,20,0,0
455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,180,1666.666667, Soroksár – Orbánhegy,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,5 room,5,0,unfinished,0,0,0,0,0,0,full comfort,0,1,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.385677,19.11682,47.385677,19.11682,1239,23,2,1,0,0,0,20,0,1,2,20,0,0,0,1,,0,0,0,5,5,20,,0,20,1,1,0,0,20,20,20,14,0,0,20,20,1,0,7,1,0
