Id,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF),Price per sqm (HUF),Street,Size(sqm),Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Transportation,Latitude,Longitude
6074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226247,2725.86747, Hajós utca,83,3,-1,-1,street view,0,0,1,available,1,available,1,1 room,1,0,renovated,0,0,1,0,0,0,not specified,0,0,0,not specified,1,3,not specified,combination boiler,0,0,1,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,top floor, Villamos   4   6    Metró   M1   M3    Busz   6   9   105    Éjszakai   914   914A   923   931   950   950A   979    Troli   70   72   73   78   ,47.50375,19.05801
6075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388000,5105.263158, Belgrád rakpart,76,1,-1,1,street view,0,0,1,not available,0,-1,-1,1 + 1 half room,1,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,not specified,1,not specified,not specified,combination boiler,0,0,1,0,0,not specified,together,0,1,not specified,0,0,0,0,0,0,0,0,no,-1,no loft conversion, Villamos   2   47   47B   48   49    Metró   M3   M4    Busz   108E   110   112   115   133E   15   178   8E    Éjszakai   979A   979    Troli   83   ,47.48911,19.054
6076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,2500, Mátyás tér,60,not specified,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,not specified,0,not specified,not specified,not specified,0,0,0,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Villamos   28   28A   37   37A   4   62    Busz   217E   9   99    Éjszakai   909    Troli   83   ,47.492153,19.080166
6077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000,5490.196078, Irányi utca,51,2,-1,1,garden view,1,0,0,available,1,available,1,2 room,2,0,mint,0,0,0,0,0,1,full comfort,0,1,0,not specified,1,5,3 m or more,central heating (metered),0,0,0,0,1,not specified,together,0,1,Southeast,0,0,0,0,0,0,0,1,not specified,1.5 sqm,no loft conversion, Villamos   2    Metró   M3    Busz   108E   5   7   110   112   115   133E   15   178   8E    Éjszakai   973   956   908   907   ,47.49129,19.0544
6078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323210,4552.253521, Pozsonyi út,71,1,-1,-1,not specified,0,0,0,available,1,-1,-1,2 + 1 half room,2,1,renovated,0,0,1,0,0,0,not specified,0,0,0,not specified,1,not specified,not specified,district heating,0,0,0,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Busz   15   115    Troli   75   76    Hajó   D11   ,47.516914,19.050585
6079,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,4905.660377, Veres Pálné utca,53,2,-1,1,garden view,1,0,0,available,1,available,1,2 room,2,0,mint,0,0,0,0,0,1,full comfort,0,1,0,not specified,1,5,3 m or more,central heating (metered),0,0,0,0,1,not specified,together,0,1,Southwest,0,0,0,0,0,0,1,0,not specified,2.5 sqm,no loft conversion, Villamos   47   48   49    Metró   M3   M4    Busz   108E   5   110   112   133E   7   15   115   178   8E    Éjszakai   973   956   908   907   ,47.49051,19.05684
6080,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,4333.333333, Barát utca,30,3,-1,1,street view,0,0,1,not available,0,available,1,1 room,1,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,0,4,less than 3 m,electric,0,0,0,0,0,no,together,0,1,Southeast,0,0,0,0,0,0,0,1,not specified,2 sqm,not specified, Villamos   4   6   62    Metró   M2   M4    Busz   108E   5   6   7   110   112   133E   178   217E   7E   8E   99    Éjszakai   923   973   956   990   908   907   931    Troli   73   74   76   79   ,47.49924,19.07344
6081,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,2835.820896, Vizafogó,67,4,-1,-1,garden view,1,0,0,available,1,-1,-1,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,5,3 m or more,combination boiler,0,0,1,0,0,no,together,0,1,not specified,0,0,0,0,0,0,0,0,no,-1,not specified,-1,47.537727,19.065207
6082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,4651.162791, Irányi utca,86,2,-1,1,street view,0,0,1,available,1,available,1,2 room,2,0,mint,0,0,0,0,0,1,double comfort,1,0,0,not specified,1,5,3 m or more,central heating (metered),0,0,0,0,1,not specified,separate and together too,1,0,Southeast,0,0,0,0,0,0,0,1,not specified,-1,no loft conversion, Villamos   2    Metró   M3    Busz   108E   5   7   110   112   115   133E   15   178   8E    Éjszakai   973   956   908   907   ,47.49129,19.0544
6083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,5333.333333, Irányi utca,60,2,-1,1,street view,0,0,1,available,1,available,1,2 room,2,0,mint,0,0,0,0,0,1,full comfort,0,1,0,not specified,1,5,3 m or more,central heating (metered),0,0,0,0,1,no,together,0,1,Southeast,0,0,0,0,0,0,0,1,not specified,-1,no loft conversion, Villamos   2    Metró   M3    Busz   108E   5   7   110   112   115   133E   15   178   8E    Éjszakai   973   956   908   907   ,47.49129,19.0544
6084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,3148.148148, Kisköre utca,54,2,-1,1,garden view,1,0,0,not available,0,not available,0,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,AA,0,3,less than 3 m,combination boiler,0,0,1,0,0,no,together,0,1,Southwest,0,0,0,0,0,0,1,0,yes,2 sqm,no loft conversion, Villamos   17   41   47   47B   48   56    Busz   114   141   213   214    Éjszakai   973   ,47.4423,19.03943
6085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485000,3880, Radnóti Miklós utca,125,4,-1,-1,street view,0,0,1,available,1,available,1,5 room,5,0,renovated,0,0,1,0,0,0,not specified,0,0,0,not specified,1,not specified,not specified,combination boiler,0,0,1,0,0,not specified,separate,1,0,East,0,0,1,0,0,0,0,0,not specified,2 sqm,not specified, Villamos   4   6    Busz   6   9   15   91   115   191   291    Éjszakai   923   934   931    Troli   75   76   ,47.51507,19.05305
6086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,4166.666667, Tölgyfa utca 14,120,mezzanine floor,-1,-1,not specified,0,0,0,available,1,-1,-1,3 room,3,0,renovated,0,0,1,0,0,0,luxury,0,0,1,not specified,1,5,3 m or more,floor heating,0,0,0,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,no,-1,not specified, Villamos   4   6   17   19   41    Busz   11   91   109   111   191   291    Éjszakai   931   960   ,47.51294,19.035902
6087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195000,4333.333333, Ipar utca 2,45,6,-1,1,panoramic,0,1,0,available,1,available,1,1 + 1 half room,1,1,newly built,1,0,0,0,0,0,luxury,0,0,1,AA++,1,6,less than 3 m,central heating (metered),0,0,0,0,1,yes,separate,1,0,Northwest,0,0,0,0,0,1,0,0,no,7 sqm,no loft conversion, Villamos   2   24G   4   6   24   37   37A   51   51A    Hév   H7    Busz   15   23   115   23E   6   54   55   212   H6    Éjszakai   918   923   979   979A    Hajó   D11   ,47.477978,19.06946
6088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,2926.829268, Kiss János altábornagy utca,41,ground floor,-1,1,garden view,1,0,0,available,1,not available,0,1 room,1,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,not specified,1,4,less than 3 m,district heating,0,0,0,0,0,no,together,0,1,Southwest,0,0,0,0,0,0,1,0,no,-1,no loft conversion, Villamos   17   61    Busz   105   139   140   140A   142   178    Éjszakai   960   ,47.494053,19.024769
6089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,7792.207792, Dísz tér,77,2,-1,-1,garden view,1,0,0,available,1,available,1,3 room,3,0,renovated,0,0,1,0,0,0,not specified,0,0,0,not specified,1,3,not specified,combination boiler,0,0,1,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Villamos   56   56A    Busz   16   116   16A   5   105   178    Éjszakai   916   990   956   ,47.49944,19.03477
6090,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105000,2500, Orczy út,42,1,-1,-1,street view,0,0,1,not available,0,available,1,1 room,1,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,2,not specified,central heating (metered),0,0,0,0,1,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Villamos   24   24G   37   37A   4   6    Busz   99    Éjszakai   914   914A   950   ,47.48233,19.093704
6091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387852,6060.1875, Újlak,64,mezzanine floor,-1,1,street view,0,0,1,available,1,available,1,3 room,3,0,mint,0,0,0,0,0,1,double comfort,1,0,0,not specified,1,3,less than 3 m,combination boiler,0,0,1,0,0,yes,separate,1,0,not specified,0,0,0,0,0,0,0,0,yes,10 sqm,no loft conversion,-1,47.528786,19.037403
6092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,3048.780488, Szentmihályi út 20-26,82,mezzanine floor,-1,1,garden view,1,0,0,not specified,-1,available,1,2 + 2 half room,2,2,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,4,less than 3 m,central heating,0,0,0,0,1,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,5 sqm,no loft conversion, Busz   131   144   174   231    Éjszakai   907    Troli   80   80A   81   82   ,47.510166,19.147047
6093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,2409.638554, Rejtő Jenő utca,83,5,-1,-1,street view,0,0,1,available,1,-1,-1,1 + 1 half room,1,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,not specified,1,6,3 m or more,combination boiler,0,0,1,0,0,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Villamos   4   6    Busz   6    Éjszakai   923    Troli   70   73   74   76   78   ,47.503326,19.072535
6094,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,4444.444444, Melinda út 24-26.,27,ground floor,-1,1,panoramic,0,1,0,not available,0,not available,0,1 room,1,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,0,not specified,3 m or more,electric,0,0,0,0,0,no,together,0,1,East,0,0,1,0,0,0,0,0,no,6 sqm,no loft conversion,-1,47.49401,18.989893
6095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,2777.777778, Váci utca,18,-1,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,not specified,0,0,0,not specified,0,-1,not specified,not specified,0,0,0,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Villamos   2    Metró   M3    Busz   108E   5   7   110   112   115   133E   15   178   8E    Éjszakai   973   956   908   907    Hajó   D11   ,47.493084,19.053127
6096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,2950.819672, Berzenczey utca,61,4,-1,1,garden view,1,0,0,available,1,not available,0,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,0,5,not specified,central heating (metered),0,0,0,0,1,not specified,together,0,1,not specified,0,0,0,0,0,0,0,0,not specified,3 sqm,not specified, Villamos   24G   4   6   37   37A   51   51A    Metró   M3    Busz   6    Éjszakai   914   914A   923   950   950A   979   979A   ,47.48252,19.07368
6097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,4545.454545, Dózsa György út 9.,33,2,-1,1,garden view,1,0,0,not available,0,available,1,1 + 1 half room,1,1,renovated,0,0,1,0,0,0,not specified,0,0,0,not specified,1,3,not specified,natural gas (convector),1,0,0,0,0,not specified,together,0,1,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Busz   133E   30   230   30A   5   7   110   112    Éjszakai   907   973   979    Troli   74   79   75   ,47.504623,19.08831
6098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420173,3501.441667, Radnóti Miklós utca,120,2,-1,-1,street view,0,0,1,available,1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,not specified,0,0,0,not specified,1,not specified,not specified,combination boiler,0,0,1,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Villamos   4   6    Busz   6   9   15   91   115   191   291    Éjszakai   923   934   931    Troli   75   76   ,47.51507,19.05305
6099,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,3000, Dohány utca,60,2,-1,1,street view,0,0,1,available,1,not available,0,1 + 1 half room,1,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,5,less than 3 m,natural gas (convector),1,0,0,0,0,no,separate,1,0,Southeast,0,0,0,0,0,0,0,1,no,-1,no loft conversion, Villamos   4   6    Busz   5   7   99   110   112   178    Éjszakai   973   956   990   908   907   931    Troli   73   74   76   79   ,47.50075,19.073757
6100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872667,4363.335, Andrássy út,200,4,-1,-1,street view,0,0,1,available,1,available,1,4 room,4,0,mint,0,0,0,0,0,1,luxury,0,0,1,not specified,1,4,3 m or more,combination boiler,0,0,1,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,no,15 sqm,loft conversion, Metró   M1   M3    Busz   9   105    Éjszakai   914   914A   931   950   950A   979    Troli   70   72   73   78   ,47.50219,19.05913
6101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107000,3566.666667, Korponai utca,30,not specified,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,1 room,1,0,not specified,0,0,0,0,0,0,not specified,0,0,0,not specified,0,not specified,not specified,not specified,0,0,0,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Villamos   37   37A    Busz   162   162A   9   95   117   151   195   217E   262    Éjszakai   909   ,47.48687,19.12508
6102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,3214.285714, Nagyszeben út,56,4,-1,1,panoramic,0,1,0,available,1,available,1,1 + 2 half room,1,2,mint,0,0,0,0,0,1,full comfort,0,1,0,AA++,0,5,less than 3 m,central heating (metered),0,0,0,0,1,yes,separate,1,0,Southeast,0,0,0,0,0,0,0,1,no,-1,no loft conversion, Busz   108E   140A   87   88   139   140   142   153   154   154B   88B   8E    Éjszakai   940   972   972B   908   ,47.466446,19.00727
6103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,2197.802198, Jókai utca 10.,91,2,-1,1,street view,0,0,1,not available,0,not available,0,2 + 1 half room,2,1,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,CC,0,3,3 m or more,gáz (konvektor),1,0,0,0,0,no,together,0,1,Northeast,0,0,0,0,1,0,0,0,no,-1,no loft conversion, Villamos   4   6    Metró   M1    Busz   6   9   105    Éjszakai   914   914A   923   931   950   950A   979    Troli   70   72   73   78   ,47.506435,19.06005
6104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,2800, Ráday utca,50,1,-1,1,garden view,1,0,0,not available,0,not available,0,1 + 1 half room,1,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,3,not specified,natural gas (convector),1,0,0,0,0,no,separate,1,0,South,0,1,0,0,0,0,0,0,yes,-1,no loft conversion, Villamos   2   4   6    Busz   6   15   115    Éjszakai   923   979   979A    Troli   83   ,47.48512,19.06454
6105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,3000, Eszék utca,20,-1,-1,1,not specified,0,0,0,available,1,not available,0,2 + 1 half room,2,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,0,-1,less than 3 m,natural gas boiler,1,0,0,0,0,no,separate,1,0,not specified,0,0,0,0,0,0,0,0,yes,-1,no loft conversion, Villamos   4   6   17   19   41   47   47B   48   49   56   56A   61    Metró   M4    Busz   6   7   15   27   33   53   58   114   150   153   154   154B   212   213   214   240    Éjszakai   907   908   918   940   941   960   972   972B   973   ,47.47504,19.04482
6106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,4193.548387, Kresz Géza utca,31,not specified,-1,1,street view,0,0,1,available,1,not available,0,1 room,1,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,5,less than 3 m,central heating (metered),0,0,0,0,1,no,together,0,1,South,0,1,0,0,0,0,0,0,not specified,-1,no loft conversion, Villamos   14    Metró   M3    Busz   14   15   115    Éjszakai   914   914A   950    Troli   76   ,47.51441,19.05699
6107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,4000, Bürök utca,25,ground floor,-1,1,garden view,1,0,0,not specified,-1,not available,0,1 room,1,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,0,not specified,not specified,natural gas (convector),1,0,0,0,0,no,together,0,1,not specified,0,0,0,0,0,0,0,0,no,-1,no loft conversion, Villamos   59   59A   59B    Busz   102   105   110   112    Éjszakai   990   ,47.4897,19.00757
6108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,2894.736842, Hamzsabégi út,38,not specified,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,1 + 1 half room,1,1,not specified,0,0,0,0,0,0,not specified,0,0,0,not specified,0,not specified,not specified,not specified,0,0,0,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Villamos   19   41   47   48   49    Busz   7   15   53   58   114   141   150   153   154   154B   213   214    Éjszakai   907   908   918   940   941   972   972B   ,47.47349,19.03069
6109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,3932.58427, Szegedi út 1,89,2,-1,1,not specified,0,0,0,available,1,available,1,3 room,3,0,mint,0,0,0,0,0,1,luxury,0,0,1,not specified,1,5,less than 3 m,central heating (metered),0,0,0,0,1,not specified,together,0,1,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Villamos   1    Busz   32   120    Éjszakai   901   918   937   ,47.53097,19.075235
6110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000,3606.557377, Eötvös utca,61,4,-1,-1,garden view,1,0,0,available,1,-1,-1,4 room,4,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,5,not specified,combination boiler,0,0,1,0,0,not specified,together,0,1,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Villamos   4   6    Metró   M1    Busz   6   105    Éjszakai   923   979    Troli   72   73   76   ,47.50758,19.06265
6111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,3225.806452, Batthyány utca,62,2,-1,1,garden view,1,0,0,available,1,-1,-1,2 + 1 half room,2,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,0,4,not specified,combination boiler,0,0,1,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Metró   M2    Busz   11   16   116   16A   39   111    Éjszakai   916   990   ,47.507095,19.032787
6112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,3500, Alig utca,40,1,-1,1,garden view,1,0,0,not specified,-1,-1,-1,1 + 1 half room,1,1,mint,0,0,0,0,0,1,full comfort,0,1,0,not specified,0,not specified,not specified,combination boiler,0,0,1,0,0,not specified,separate,1,0,Northeast,0,0,0,0,1,0,0,0,not specified,3 sqm,not specified, Villamos   14    Metró   M3    Busz   14   15   115    Éjszakai   914   914A   950   950A    Troli   75   76   ,47.51819,19.05906
6113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,3676.470588, Körtvélyes utca,68,1,-1,1,panoramic,0,1,0,available,1,available,1,2 + 1 half room,2,1,mint,0,0,0,0,0,1,full comfort,0,1,0,not specified,0,3,not specified,combination boiler,0,0,1,0,0,no,separate and together too,1,0,Southeast,0,0,0,0,0,0,0,1,no,15 sqm,no loft conversion, Busz   137   237    Éjszakai   937   ,47.55185,19.01892
6114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,3461.538462, Váci út 12.,52,1,-1,-1,garden view,1,0,0,available,1,available,1,3 room,3,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,4,3 m or more,combination boiler,0,0,1,0,0,not specified,together,0,1,not specified,0,0,0,0,0,0,0,0,no,-1,no loft conversion, Villamos   4   6    Metró   M3    Busz   9   15   91   115   191   291    Éjszakai   914   914A   923   931   934   950   950A    Troli   76   ,47.513138,19.057543
6115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000,3176.470588, Podmaniczky utca,85,3,-1,-1,street view,0,0,1,available,1,available,1,2 room,2,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,not specified,1,5,3 m or more,combination boiler,0,0,1,0,0,yes,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,no,-1,no loft conversion, Villamos   4   6    Metró   M3    Busz   6   9   15   91   115   191   291    Éjszakai   914   914A   923   931   934   950   950A    Troli   70   72   73   78   ,47.507885,19.056578
6116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,3250, Haller utca 23-25,80,5,-1,1,panoramic,0,1,0,available,1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,luxury,0,0,1,not specified,0,not specified,not specified,central heating (metered),0,0,0,0,1,yes,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,not specified,95 sqm,not specified, Villamos   2   24   24G   37   37A   4   51   51A   6    Busz   281    Éjszakai   923   ,47.476326,19.08196
6117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,3950.617284, Váci utca,81,3,-1,1,street view,0,0,1,available,1,not available,0,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,4,not specified,central heating,0,0,0,0,1,not specified,together,0,1,not specified,0,0,0,0,0,0,0,0,no,-1,no loft conversion, Villamos   2    Metró   M3    Busz   108E   5   7   110   112   115   133E   15   178   8E    Éjszakai   973   956   908   907    Hajó   D11   ,47.493084,19.053127
