Unnamed: 0,poi shape,poi type,coordinate,shop_types
6506,Point,bicycle,"[19.0057731, 47.4630309]",others
6507,Point,convenience,"[18.92208, 47.46003]","food, beverages"
6508,Point,convenience,"[18.933867, 47.51245]","food, beverages"
6509,Point,baby_goods,"[18.9739355, 47.4539797]","Clothing, shoes, accessories"
6510,Point,convenience,"[18.9320786, 47.513211]","food, beverages"
6511,Point,confectionery,"[18.929969, 47.51131]","food, beverages"
6512,Point,shoes,"[18.9690273, 47.4508928]","Clothing, shoes, accessories"
6513,Point,car_repair,"[18.92115, 47.521202]",others
6514,Point,bakery,"[18.95776, 47.4609]","food, beverages"
6515,Point,mall,"[18.959102, 47.449964]",Mall
6516,Point,furniture,"[18.9609582, 47.449606]",others
6517,Point,confectionery,"[18.9354893, 47.5169735]","food, beverages"
6518,Point,bathroom_furnishing,"[19.1029823, 47.4821223]",others
6519,Point,computer,"[19.065192, 47.519966]",others
6520,Point,tattoo,"[19.0784265, 47.4990898]",Beauty
6521,Point,convenience,"[19.1047794, 47.504729]","food, beverages"
6522,Point,pet,"[19.1008151, 47.5074577]",others
6523,Point,clothes,"[19.0978096, 47.5101843]","Clothing, shoes, accessories"
6524,Point,optician,"[19.1017324, 47.5070591]",Health
6525,Point,stationery,"[19.1038379, 47.5059864]","Stationery, gifts, books, newspapers"
6526,Point,laundry,"[19.1026631, 47.5062763]",Laundry
6527,Point,fabric,"[19.1008982, 47.5074033]","Clothing, shoes, accessories"
6528,Point,electronics,"[19.1004422, 47.5078055]",others
6529,Point,stationery,"[19.1018048, 47.5065916]","Stationery, gifts, books, newspapers"
6530,Point,convenience,"[19.1019255, 47.5065046]","food, beverages"
6531,Point,clothes,"[19.1033739, 47.5062727]","Clothing, shoes, accessories"
6532,Point,convenience,"[19.1036743, 47.5064032]","food, beverages"
6533,Point,doityourself,"[19.1181663, 47.5389231]",others
6534,Point,clothes,"[19.1035375, 47.5063271]","Clothing, shoes, accessories"
6535,Point,convenience,"[19.1034329, 47.5058958]","food, beverages"
6536,Point,optician,"[19.1144568, 47.5366234]",Health
6537,Point,convenience,"[19.1038916, 47.5054066]","food, beverages"
6538,Point,car_repair,"[19.1037655, 47.5049971]",others
6539,Point,hairdresser,"[19.106335, 47.5037723]",Beauty
6540,Point,doityourself,"[19.0689853, 47.4873173]",others
6541,Point,tobacco,"[19.0945113, 47.5596896]",others
6542,Point,computer,"[19.0948117, 47.5596841]",others
6543,Point,lottery,"[19.0950799, 47.5597022]","Stationery, gifts, books, newspapers"
6544,Point,tobacco,"[19.09843, 47.5609891]",others
6545,Point,hardware,"[19.0984836, 47.5613475]",others
6546,Point,pet,"[19.0983576, 47.561371]",others
6547,Point,houseware,"[19.0981376, 47.5614072]",others
6548,Point,clothes,"[19.0974885, 47.5615448]","Clothing, shoes, accessories"
6549,Point,supermarket,"[19.0975999, 47.5663917]",Supermarket
6550,Point,tobacco,"[19.0975779, 47.5667155]",others
6551,Point,chemist,"[19.0976261, 47.5662795]",Beauty
6552,Point,toys,"[19.0919247, 47.565063]",others
6553,Point,toys,"[19.0941783, 47.5655697]",others
6554,Point,bakery,"[19.0910923, 47.563859]","food, beverages"
6555,Point,hardware,"[19.0934618, 47.5651956]",others
6556,Point,toys,"[19.0921938, 47.565063]",others
6557,Point,tobacco,"[19.0934001, 47.5644661]",others
6558,Point,video_games,"[19.091815, 47.5624514]","Art, music, hobbies"
6559,Point,lottery,"[19.0917577, 47.5616593]","Stationery, gifts, books, newspapers"
6560,Point,houseware,"[19.092311, 47.5623472]",others
6561,Point,bakery,"[19.0931555, 47.5621741]","food, beverages"
6562,Point,lottery,"[19.0929132, 47.5605263]","Stationery, gifts, books, newspapers"
6563,Point,mobile_phone,"[19.0925403, 47.5602139]",others
6564,Point,mobile_phone,"[19.0917543, 47.5603104]",others
6565,Point,convenience,"[19.0946436, 47.5609875]","food, beverages"
6566,Point,mobile_phone,"[19.0942832, 47.5599645]",others
6567,Point,tobacco,"[19.0934076, 47.5601102]",others
6568,Point,houseware,"[19.0936976, 47.5600463]",others
6569,Point,bakery,"[19.0939073, 47.5600274]","food, beverages"
6570,Point,chemist,"[19.3467121, 47.5989704]",Beauty
6571,Point,pet,"[19.0923927, 47.5595762]",others
6572,Point,clothes,"[19.3466265, 47.5989163]","Clothing, shoes, accessories"
6573,Point,optician,"[19.3465855, 47.5988908]",Health
6574,Point,toys,"[19.0912935, 47.5601007]",others
6575,Point,hearing_aids,"[19.346702, 47.5977817]",Health
6576,Point,pastry,"[19.3468153, 47.5978986]","food, beverages"
6577,Point,confectionery,"[19.0896062, 47.5587154]","food, beverages"
6578,Point,convenience,"[19.0936027, 47.5590895]","food, beverages"
6579,Point,lottery,"[19.0551341, 47.5007095]","Stationery, gifts, books, newspapers"
6580,Point,florist,"[19.0629263, 47.5053286]",others
6581,Point,kiosk,"[19.0638919, 47.5051846]",Convenience shop
6582,Point,travel_agency,"[19.0640497, 47.5051845]",Travel Agency
6583,Point,bicycle,"[19.0907749, 47.5154855]",others
6584,Point,tobacco,"[19.0941659, 47.559737]",others
6585,Point,convenience,"[19.007101, 47.584913]","food, beverages"
6586,Point,travel_agency,"[18.913614, 47.617981]",Travel Agency
6587,Point,car_repair,"[18.911571, 47.620253]",others
6588,Point,clothes,"[18.910076, 47.621281]","Clothing, shoes, accessories"
6589,Point,furniture,"[18.9281076, 47.6127885]",others
6590,Point,yes,"[18.91569, 47.616622]",others
6591,Point,convenience,"[19.02919, 47.592381]","food, beverages"
6592,Point,convenience,"[19.0122997, 47.5988487]","food, beverages"
6593,Point,bakery,"[18.914256, 47.617214]","food, beverages"
6594,Point,fashion,"[18.914506, 47.617041]","Clothing, shoes, accessories"
6595,Point,trade,"[18.9265389, 47.6135534]",others
6596,Point,doityourself,"[18.911536, 47.620357]",others
6597,Point,convenience,"[18.91001, 47.60452]","food, beverages"
6598,Point,bicycle,"[18.911437, 47.620531]",others
6599,Point,furniture,"[18.909247, 47.620924]",others
6600,Point,lottery,"[18.914613, 47.616972]","Stationery, gifts, books, newspapers"
6601,Point,bakery,"[18.919593, 47.600025]","food, beverages"
6602,Point,pet,"[18.9149, 47.61687]",others
6603,Point,fashion,"[18.909567, 47.621109]","Clothing, shoes, accessories"
6604,Point,yes,"[18.916097, 47.616549]",others
6605,Point,optician,"[18.909912, 47.621257]",Health
6606,Point,travel_agency,"[18.90949, 47.621064]",Travel Agency
6607,Point,yes,"[18.914722, 47.61691]",others
6608,Point,car_repair,"[18.91372, 47.617873]",others
6609,Point,confectionery,"[18.99224, 47.60562]","food, beverages"
6610,Point,sports,"[18.910182, 47.621293]",others
6611,Point,funeral_directors,"[18.916889, 47.616416]",others
6612,Point,florist,"[18.916494, 47.61648]",others
6613,Point,mall,"[18.924948, 47.612802]",Mall
6614,Point,locksmith,"[18.918605, 47.616012]",others
6615,Point,greengrocer,"[18.911331, 47.620829]","food, beverages"
6616,Point,confectionery,"[18.898794, 47.609278]","food, beverages"
6617,Point,confectionery,"[18.902683, 47.62105]","food, beverages"
6618,Point,jewelry,"[18.914113, 47.617176]","Clothing, shoes, accessories"
6619,Point,convenience,"[19.0372644, 47.52778]","food, beverages"
6620,Point,bicycle,"[19.0418078, 47.5355213]",others
6621,Point,convenience,"[19.042533, 47.583467]","food, beverages"
6622,Point,yes,"[19.028502, 47.551066]",others
6623,Point,confectionery,"[19.0159776, 47.5724493]","food, beverages"
6624,Point,convenience,"[19.039386, 47.600327]","food, beverages"
6625,Point,confectionery,"[19.05955, 47.56915]","food, beverages"
6626,Point,convenience,"[19.038513, 47.602273]","food, beverages"
6627,Point,tobacco,"[19.043094, 47.548649]",others
6628,Point,tobacco,"[19.043212, 47.549232]",others
6629,Point,convenience,"[19.001211, 47.582024]","food, beverages"
6630,Point,bicycle,"[19.0649426, 47.570919]",others
6631,Point,mall,"[19.0291333, 47.5434972]",Mall
6632,Point,mall,"[19.0288228, 47.5444545]",Mall
6633,Point,books,"[19.037283, 47.532117]","Stationery, gifts, books, newspapers"
6634,Point,convenience,"[19.0388287, 47.5289525]","food, beverages"
6635,Point,greengrocer,"[19.05211, 47.598455]","food, beverages"
6636,Point,convenience,"[19.063827, 47.579522]","food, beverages"
6637,Point,musical_instrument,"[19.0256304, 47.5097627]","Art, music, hobbies"
6638,Point,musical_instrument,"[19.0547903, 47.5102424]","Art, music, hobbies"
6639,Point,car_parts,"[19.097533, 47.352217]",others
6640,Point,bakery,"[18.96331, 47.323363]","food, beverages"
6641,Point,convenience,"[19.0976892, 47.3519194]","food, beverages"
6642,Point,convenience,"[19.0909, 47.354083]","food, beverages"
6643,Point,bakery,"[19.106567, 47.349583]","food, beverages"
6644,Point,furniture,"[19.11495, 47.3494]",others
6645,Point,furniture,"[19.099976, 47.351298]",others
6646,Point,convenience,"[19.074778, 47.322952]","food, beverages"
6647,Point,confectionery,"[19.0656, 47.3345]","food, beverages"
6648,Point,confectionery,"[18.96503, 47.322927]","food, beverages"
6649,Point,convenience,"[19.107033, 47.34935]","food, beverages"
6650,Point,fashion,"[19.1043432, 47.350739]","Clothing, shoes, accessories"
6651,Point,furniture,"[19.098267, 47.35195]",others
6652,Point,pet,"[19.084417, 47.355817]",others
6653,Point,confectionery,"[19.103367, 47.350468]","food, beverages"
6654,Point,hairdresser,"[19.108, 47.348701]",Beauty
6655,Point,hairdresser,"[19.100071, 47.35127]",Beauty
6656,Point,pet,"[19.119496, 47.344727]",others
6657,Point,confectionery,"[19.083333, 47.353567]","food, beverages"
6658,Point,second_hand,"[19.062033, 47.330733]","Discount store, charity"
6659,Point,car_repair,"[19.1030637, 47.3498019]",others
6660,Point,butcher,"[19.106351, 47.349514]","food, beverages"
6661,Point,beverages,"[19.103283, 47.350717]","food, beverages"
6662,Point,furniture,"[19.117742, 47.344049]",others
6663,Point,garden_centre,"[19.044567, 47.353417]",others
6664,Point,bicycle,"[18.985265, 47.368227]",others
6665,Point,convenience,"[19.014457, 47.321892]","food, beverages"
6666,Point,locksmith,"[19.100166, 47.351551]",others
6667,Point,mall,"[19.086476, 47.359405]",Mall
6668,Point,hardware,"[19.098867, 47.351868]",others
6669,Point,bakery,"[19.033982, 47.340061]","food, beverages"
6670,Point,mall,"[18.965344, 47.323055]",Mall
6671,Point,confectionery,"[19.086883, 47.35805]","food, beverages"
6672,Point,convenience,"[18.974497, 47.364048]","food, beverages"
6673,Point,car_repair,"[19.101117, 47.37605]",others
6674,Point,tobacco,"[19.106466, 47.349617]",others
6675,Point,tobacco,"[19.08615, 47.3589]",others
6676,Point,tobacco,"[19.087067, 47.360333]",others
6677,Point,furniture,"[19.11155, 47.347617]",others
6678,Point,gas,"[19.047233, 47.3565]",others
6679,Point,convenience,"[18.963574, 47.323363]","food, beverages"
6680,Point,confectionery,"[19.010183, 47.38115]","food, beverages"
6681,Point,convenience,"[19.001963, 47.326142]","food, beverages"
6682,Point,fabric,"[19.099884, 47.351601]","Clothing, shoes, accessories"
6683,Point,convenience,"[19.081773, 47.351015]","food, beverages"
6684,Point,beauty,"[19.11025, 47.348183]",Beauty
6685,Point,supermarket,"[19.088211, 47.361778]",Supermarket
6686,Point,paint,"[19.10045, 47.35145]",others
6687,Point,pet,"[18.965592, 47.322557]",others
6688,Point,florist,"[19.100147, 47.351248]",others
6689,Point,convenience,"[18.964725, 47.330023]","food, beverages"
6690,Point,greengrocer,"[19.050183, 47.348167]","food, beverages"
6691,Point,greengrocer,"[19.104917, 47.349917]","food, beverages"
6692,Point,greengrocer,"[19.106333, 47.34935]","food, beverages"
6693,Point,chemist,"[19.119188, 47.344422]",Beauty
6694,Point,car_repair,"[18.999167, 47.3343]",others
6695,Point,copyshop,"[19.0257177, 47.5066953]",others
6696,Point,gift,"[19.0454021, 47.5416447]","Stationery, gifts, books, newspapers"
6697,Point,convenience,"[19.155955, 47.624807]","food, beverages"
6698,Point,trade,"[19.161179, 47.578061]",others
6699,Point,confectionery,"[19.191426, 47.618924]","food, beverages"
6700,Point,yes,"[19.1172962, 47.6108456]",others
6701,Point,supermarket,"[19.154296, 47.629576]",Supermarket
6702,Point,chocolate,"[19.1297885, 47.6351362]","food, beverages"
6703,Point,convenience,"[19.129883, 47.639667]","food, beverages"
6704,Point,bicycle,"[19.1296, 47.639717]",others
6705,Point,bicycle,"[19.129633, 47.63607]",others
6706,Point,convenience,"[19.160827, 47.63151]","food, beverages"
6707,Point,jewelry,"[19.193183, 47.617283]","Clothing, shoes, accessories"
6708,Point,convenience,"[19.1029359, 47.5265583]","food, beverages"
6709,Point,chemist,"[19.0964672, 47.5215426]",Beauty
6710,Point,car_repair,"[19.1052032, 47.5052399]",others
6711,Point,car_repair,"[19.0957342, 47.5182236]",others
6712,Point,convenience,"[19.0987846, 47.5112406]","food, beverages"
6713,Point,doityourself,"[19.1047284, 47.5059176]",others
6714,Point,electronics,"[19.1054258, 47.504979]",others
6715,Point,mall,"[19.2605796, 47.5467191]",Mall
6716,Point,outdoor,"[19.266281, 47.40627]",others
6717,Point,convenience,"[19.2476, 47.408717]","food, beverages"
6718,Point,convenience,"[19.3403385, 47.3810283]","food, beverages"
6719,Point,bakery,"[19.272104, 47.402765]","food, beverages"
6720,Point,confectionery,"[19.257567, 47.404367]","food, beverages"
6721,Point,convenience,"[19.263522, 47.414259]","food, beverages"
6722,Point,bakery,"[19.25742, 47.406747]","food, beverages"
6723,Point,supermarket,"[19.3531211, 47.3801405]",Supermarket
6724,Point,greengrocer,"[19.257033, 47.406283]","food, beverages"
6725,Point,bakery,"[19.262452, 47.400073]","food, beverages"
6726,Point,convenience,"[19.286519, 47.405524]","food, beverages"
6727,Point,butcher,"[19.257233, 47.405617]","food, beverages"
6728,Point,convenience,"[19.271196, 47.411562]","food, beverages"
6729,Point,convenience,"[19.259295, 47.415584]","food, beverages"
6730,Point,tobacco,"[19.1171186, 47.3435096]",others
6731,Point,clothes,"[19.1149753, 47.3468229]","Clothing, shoes, accessories"
6732,Point,convenience,"[19.343286, 47.480736]","food, beverages"
6733,Point,convenience,"[19.326983, 47.497198]","food, beverages"
6734,Point,convenience,"[19.326253, 47.499307]","food, beverages"
6735,Point,convenience,"[19.401002, 47.529961]","food, beverages"
6736,Point,convenience,"[19.227201, 47.549779]","food, beverages"
6737,Point,convenience,"[19.306956, 47.634293]","food, beverages"
6738,Point,florist,"[19.3808, 47.60109]",others
6739,Point,convenience,"[19.2851, 47.525583]","food, beverages"
6740,Point,convenience,"[19.3911171, 47.5276668]","food, beverages"
6741,Point,convenience,"[19.400646, 47.531688]","food, beverages"
6742,Point,convenience,"[19.27095, 47.59552]","food, beverages"
6743,Point,convenience,"[19.24056, 47.59744]","food, beverages"
6744,Point,religion,"[19.397745, 47.59748]",Religin
6745,Point,convenience,"[19.34782, 47.49116]","food, beverages"
6746,Point,convenience,"[19.26758, 47.5987]","food, beverages"
6747,Point,pastry,"[19.3491541, 47.5986462]","food, beverages"
6748,Point,convenience,"[19.371045, 47.602865]","food, beverages"
6749,Point,yes,"[19.272872, 47.569927]",others
6750,Point,beverages,"[19.3968, 47.529833]","food, beverages"
6751,Point,convenience,"[19.391862, 47.542105]","food, beverages"
6752,Point,convenience,"[19.34682, 47.48638]","food, beverages"
6753,Point,convenience,"[19.390685, 47.598888]","food, beverages"
6754,Point,car_repair,"[19.334478, 47.487291]",others
6755,Point,confectionery,"[19.3975935, 47.5296954]","food, beverages"
6756,Point,confectionery,"[19.389782, 47.537231]","food, beverages"
6757,Point,convenience,"[19.224426, 47.540081]","food, beverages"
6758,Point,convenience,"[19.38825, 47.59436]","food, beverages"
6759,Point,convenience,"[19.390549, 47.5984578]","food, beverages"
6760,Point,antiques,"[19.1380495, 47.5452096]",others
6761,Point,electronics,"[19.137961, 47.5452023]",others
6762,Point,pet,"[19.1390419, 47.5444492]",others
6763,Point,fabric,"[19.1391197, 47.5444564]","Clothing, shoes, accessories"
6764,Point,convenience,"[19.1387227, 47.5445904]","food, beverages"
6765,Point,stationery,"[19.1391626, 47.5413349]","Stationery, gifts, books, newspapers"
6766,Point,hairdresser,"[19.1392726, 47.5425227]",Beauty
6767,Point,clothes,"[19.1389722, 47.543189]","Clothing, shoes, accessories"
6768,Point,convenience,"[19.1390178, 47.5437974]","food, beverages"
6769,Point,clothes,"[19.1393021, 47.5426024]","Clothing, shoes, accessories"
6770,Point,beauty,"[19.1391653, 47.5412263]",Beauty
6771,Point,supermarket,"[19.1519853, 47.5409926]",Supermarket
6772,Point,convenience,"[19.0467692, 47.6193538]","food, beverages"
6773,Point,florist,"[19.0456849, 47.621617]",others
6774,Point,confectionery,"[19.0470274, 47.6194782]","food, beverages"
6775,Point,greengrocer,"[19.077067, 47.616633]","food, beverages"
6776,Point,electronics,"[19.0663553, 47.5014866]",others
6777,Point,chemist,"[19.0805074, 47.4892793]",Beauty
6778,Point,tobacco,"[19.0800822, 47.4893105]",others
6779,Point,books,"[19.0694252, 47.4961706]","Stationery, gifts, books, newspapers"
6780,Point,fabric,"[19.071528, 47.4972561]","Clothing, shoes, accessories"
6781,Point,travel_agency,"[19.0638462, 47.4950452]",Travel Agency
6782,Point,fabric,"[19.0623629, 47.49471]","Clothing, shoes, accessories"
6783,Point,stationery,"[19.0675923, 47.5061129]","Stationery, gifts, books, newspapers"
6784,Point,hairdresser,"[19.3466784, 47.598501]",Beauty
6785,Point,clothes,"[19.3484794, 47.5989102]","Clothing, shoes, accessories"
6786,Point,houseware,"[19.097638, 47.5661493]",others
6787,Point,bakery,"[19.0534088, 47.4762651]","food, beverages"
6788,Point,lottery,"[19.0531585, 47.4763731]","Stationery, gifts, books, newspapers"
6789,Point,kiosk,"[19.0774243, 47.5496704]",Convenience shop
6790,Point,kiosk,"[19.1152665, 47.4632613]",Convenience shop
6791,Point,doityourself,"[19.1152692, 47.462788]",others
6792,Point,confectionery,"[19.1131744, 47.4619738]","food, beverages"
6793,Point,bakery,"[19.1152236, 47.4657238]","food, beverages"
6794,Point,bicycle,"[19.1203037, 47.4593026]",others
6795,Point,florist,"[19.1215027, 47.4589254]",others
6796,Point,gift,"[19.1214678, 47.4589236]","Stationery, gifts, books, newspapers"
6797,Point,hairdresser,"[19.117702, 47.4633103]",Beauty
6798,Point,convenience,"[19.1180158, 47.4659486]","food, beverages"
6799,Point,convenience,"[19.1119621, 47.4702186]","food, beverages"
6800,Point,car,"[19.1098351, 47.4704217]",others
6801,Point,doityourself,"[19.1190055, 47.4683529]",others
6802,Point,electronics,"[19.1085559, 47.4923196]",others
