ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,46,3260.869565, Tatárvirág utca,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,1 + 1 half room,1,1,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,1,2,-1,electric,0,0,0,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0,-1,47.48919,18.970253,47.48919,18.970253,1121,12,4.462483251,6.099153656,8.641128538,6.993242366,4.304128098,21.93409518,6.661379079,7.106013643,7.240787704,7.050270791,7.050270791,6.461711591,11.78027712,7.534890063,12.53800693,6.095023353,6.592869501,7.734208369,7.242273036,7.553296154,10.25782572,6.871645882,11.36291447,3.435885661,8.689712588,6.945073087,7.181368142,7.31099807,4.086199441,9,9,0,2,0,0,2,2,0,0,0,3,0,109,0,5,269
396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,340,1764.705882, Kertváros utca,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,8 room,8,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   63   157   157A   57   257    Éjszakai   963   956   ,47.54781,18.95812,47.54781,18.95812,1028,2,3.776025327,8.991899017,10.75860991,8.460500179,7.180719343,25.21667361,5.718493904,9.531115375,9.997263549,10.06483691,10.06483691,10.37186549,13.24995413,10.35506002,14.07017103,8.643018748,10.14108588,11.30041995,9.388103536,9.323586076,7.359799274,10.15258121,12.19325187,4.259992066,12.04805259,5.922944095,10.20083876,10.60973073,7.823091776,30,25,0,7,32,0,0,14,0,0,4,2,2,36,0,6,184
397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120000,560,2000, II/A kerület – Adyliget,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 + 1 half room,5,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,B,0,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.54735,18.93912,47.54735,18.93912,1029,2,5.092953578,10.10677943,12.00808795,9.717854431,8.204880114,26.4533587,7.103544783,10.71956843,11.15998434,11.19783043,11.19783043,11.39031475,14.58759918,11.51921209,15.41012103,9.787843777,11.20553806,12.39057848,10.60331746,10.57569823,8.766721539,11.25366425,13.56328453,5.187466704,13.180314,7.300368707,11.33681095,11.72020556,8.763312311,5,10,1,1,11,1,2,8,0,2,0,0,1,20,0,2,117
398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,1000,4000, Lipótmező,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,32 room,32,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,4,-1,fan-coil,0,0,0,0,0,no,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.531685,18.97499,47.531685,18.97499,1021,2,3.378653069,6.90070089,8.841128029,6.56689051,5.023023608,23.26513609,5.002090614,7.521266982,7.955062784,7.990958728,7.990958728,8.216053866,11.53053447,8.314322088,12.35470548,6.5814885,8.011387365,9.189835155,7.416926915,7.415694811,6.820457754,8.050009987,10.59636404,2.064979532,9.973651446,4.46866619,8.129910245,8.515267783,5.636170218,15,24,2,7,56,1,0,11,0,2,4,1,2,63,0,9,251
399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360000,360,1000, Kunigunda útja,-1,-1,1,garden view,1,0,0,-1,-1,available,1,2 room,2,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,padlófűtés,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   118    Éjszakai   918   ,47.561172,19.035326,47.561172,19.035326,1037,3,2.108767892,7.280760319,7.579105401,5.751700312,6.694787453,21.24525001,0.262767762,7.122722244,7.681605958,7.955763058,7.955763058,8.967752657,8.922313405,7.952442712,9.659657857,6.816877543,8.490324033,9.25243745,6.794533015,6.41998394,1.39533008,8.251115243,7.583858111,5.9560031,9.588670741,3.002403833,8.040601827,8.548282048,7.575075143,40,13,1,6,9,3,8,9,0,0,9,16,13,158,0,14,199
400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630000,500,3260, Avarszállás utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,8 room,8,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.53846,19.18672,47.53846,19.18672,1162,16,4.907755344,11.22858245,8.755897815,10.17101515,12.85144138,12.14698098,10.48086657,10.19546625,10.2440218,10.5514198,10.5514198,11.70264011,5.758792738,10.06084203,5.26138843,11.12350543,11.27759985,10.63313287,9.985292468,9.620442101,10.31267824,10.87324118,5.805861925,14.88093924,9.877578,11.4447531,10.45972926,10.59910393,13.18625162,10,0,0,0,4,0,0,4,0,0,0,2,0,13,0,0,28
401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163556,470,2475.651064, II/A kerület – Budaliget,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,6 room,6,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,4.008008407,11.39636405,12.98821995,10.70007372,9.656363131,27.41235231,6.325605721,11.85741929,12.34935463,12.44637566,12.44637566,12.83548564,15.26249011,12.70321125,16.06959764,11.02326803,12.5773816,13.71261878,11.68135821,11.56208594,8.4733872,12.56149747,14.102085,6.783958311,14.41984712,7.91497525,12.57873617,13.00842608,10.32900211,7,10,1,2,3,1,6,4,0,2,0,3,1,25,0,2,111
402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292840,350,3693.828571, Nyék,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,7 room,7,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.53556,18.987955,47.53556,18.987955,1025,2,2.313728186,6.406859189,8.141191357,5.844223754,4.691299454,22.59852215,3.946391625,6.913527011,7.386466862,7.46635761,7.46635761,7.851432012,10.69896917,7.743301113,11.52218568,6.042668212,7.584903001,8.722236809,6.767021523,6.706269617,5.762739267,7.571449082,9.703664172,2.114418275,9.446171058,3.489967555,7.600622234,8.021631237,5.41801843,14,15,2,7,50,0,0,8,0,0,3,1,3,55,0,11,184
403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,60,4166.666667, Kasza utca,-1,-1,1,street view,0,0,1,-1,-1,not available,0,2 room,2,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,0,1,-1,natural gas boiler,1,0,0,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Busz   146A   46   98   146   198    Éjszakai   980   998   ,47.479977,19.258114,47.479977,19.258114,1173,17,1.089349287,15.69287724,13.3089161,15.49625562,17.70482362,4.621371139,13.83556444,14.79315172,14.52090624,14.65209573,14.65209573,15.22566809,10.51370139,14.19301718,9.691258035,15.83475329,15.0624805,13.94233227,14.78640687,14.67861276,17.85257059,14.79397396,11.60741283,20.46478975,12.98230298,17.85188339,14.51468172,14.34640689,17.63513871,22,39,2,11,30,2,7,13,2,2,3,6,3,67,0,7,58
404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,200,7500, Csillaghegy,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.585827,19.051441,47.585827,19.051441,1039,3,2.337804794,9.930306247,9.697864127,8.264546221,9.6013172,22.25989975,2.185900252,9.586164638,10.1258118,10.44342084,10.44342084,11.58412024,10.23206998,10.34490896,10.8408975,9.474710891,11.07160715,11.66896659,9.227926667,8.781853402,2.639594267,10.77891103,8.81277729,8.921634599,11.84016362,5.883767184,10.50582836,11.00727891,10.47151776,70,32,4,10,30,2,4,11,1,0,5,17,5,97,0,5,164
405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100865,510,4119.343137, Mátyáshegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,10 + 1 half room,10,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,AA,0,5,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion possible,1,-1,47.533485,19.023012,47.533485,19.023012,1037,3,0.020328302,4.606168408,5.79632043,3.538636821,3.569727192,20.20113721,1.481757995,4.8058517,5.34215451,5.517997925,5.517997925,6.256216378,8.127206924,5.676559958,8.946410158,4.163328691,5.859211784,6.842913929,4.572781545,4.387427663,3.939352447,5.723854302,7.080335998,3.035183577,7.411065133,0.858256399,5.634337174,6.115215436,4.451801999,117,51,2,36,34,4,9,21,1,0,75,30,3,179,0,15,432
406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,300,1966.666667, Aszú köz,-1,-1,1,garden view,1,0,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   57   64   164   257   264   64A    Éjszakai   964   956   ,47.56066,18.96314,47.56066,18.96314,1028,2,2.8335275,9.699650884,11.20456713,8.924509146,8.045147375,25.61210067,4.957119323,10.11140061,10.61500046,10.72940146,10.72940146,11.19123935,13.44962542,10.96570654,14.25657336,9.31073462,10.90377356,12.01412175,9.92151462,9.783852193,6.809564112,10.86388398,12.29099722,5.324961372,12.69151802,6.105285704,10.85898166,11.30161052,8.769567574,15,20,0,3,17,1,6,14,0,0,2,1,0,28,0,4,142
407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,230,3043.478261, Csillaghegy,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,7 room,7,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.585827,19.051441,47.585827,19.051441,1039,3,2.337804794,9.930306247,9.697864127,8.264546221,9.6013172,22.25989975,2.185900252,9.586164638,10.1258118,10.44342084,10.44342084,11.58412024,10.23206998,10.34490896,10.8408975,9.474710891,11.07160715,11.66896659,9.227926667,8.781853402,2.639594267,10.77891103,8.81277729,8.921634599,11.84016362,5.883767184,10.50582836,11.00727891,10.47151776,70,32,4,10,30,2,4,11,1,0,5,17,5,97,0,5,164
408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,150,2533.333333, Orgona ösvény,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,3 room,3,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,elektromos,0,0,0,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0,-1,47.485985,18.971432,47.485985,18.971432,1121,12,4.259621954,6.070175595,8.617664085,7.047121306,4.348044018,21.76004067,6.675470065,7.088668087,7.195475297,6.988714842,6.988714842,6.337259144,11.7629723,7.479026702,12.51056876,6.093996392,6.49705539,7.616618804,7.24251087,7.573486679,10.48955129,6.792317456,11.38888409,3.72019119,8.575261311,7.147208511,7.116798505,7.221813787,4.056113951,6,8,0,2,2,0,2,2,0,0,0,2,0,88,0,4,258
409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100000,510,4117.647059, Szépvölgyi út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,11 room,11,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,AA,0,5,-1,gáz (cirko),1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   29   65   111   165   65A    Éjszakai   931   ,47.530453,19.02604,47.530453,19.02604,1037,3,0.044796951,4.20300227,5.411148209,3.143028598,3.23231081,19.83216434,1.357211171,4.401081036,4.936305577,5.111372101,5.111372101,5.857581034,7.800881007,5.271451852,8.622381056,3.758650948,5.456242057,6.43635232,4.171400908,3.995924821,4.096383907,5.318027952,6.788697214,3.033881134,7.006235184,0.75186418,5.227748586,5.708635895,4.115803716,115,59,2,32,37,4,9,26,1,0,80,33,4,177,0,11,410
410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034272,365,2833.621918, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,padlófűtés,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,2.644918293,10.62781714,12.02487257,9.766427113,9.027011267,26.37451288,4.924063812,10.9918998,11.50727668,11.63834146,11.63834146,12.15017761,14.14226052,11.85382859,14.93873787,10.22707857,11.84566025,12.93612389,10.78482312,10.61830269,7.115977448,11.78872811,12.93610971,6.35570974,13.58594321,6.860217804,11.76510333,12.2181812,9.769136625,10,10,0,2,7,1,6,7,0,0,1,1,0,23,0,2,104
411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799000,230,3473.913043, Jagelló út,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,8 + 1 half room,8,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   17   61    Busz   108E   110   112   139   140   140A   142   212   8E    Éjszakai   908   960   ,47.48814,19.02051,47.48814,19.02051,1124,12,0.868957772,2.452543983,4.981295049,3.797102121,1.506400155,18.2727168,3.065859459,3.486847885,3.524166035,3.298220602,3.298220602,2.727303734,8.125251978,3.792590636,8.851602093,2.588981467,2.81606975,3.976493797,3.700781866,4.109317355,8.601686908,3.097467553,7.88243071,3.862710255,4.924856966,5.224378727,3.424072047,3.533040657,0.655353308,124,70,5,28,61,9,9,20,6,2,65,46,12,133,0,10,496
412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056000,284,3718.309859, II/A kerület – Budaliget,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,4.008008407,11.39636405,12.98821995,10.70007372,9.656363131,27.41235231,6.325605721,11.85741929,12.34935463,12.44637566,12.44637566,12.83548564,15.26249011,12.70321125,16.06959764,11.02326803,12.5773816,13.71261878,11.68135821,11.56208594,8.4733872,12.56149747,14.102085,6.783958311,14.41984712,7.91497525,12.57873617,13.00842608,10.32900211,7,10,1,2,3,1,6,4,0,2,0,3,1,25,0,2,111
413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,143,2237.762238, Nóra utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.566307,18.967419,47.566307,18.967419,1028,2,2.278115481,9.965362616,11.33509756,9.08028687,8.398184204,25.68088997,4.473107471,10.31324239,10.83159474,10.96788085,10.96788085,11.5024657,13.45076473,11.17682935,14.24812344,9.560109976,11.18879465,12.26991582,10.10226074,9.930700004,6.502629888,11.12419665,12.24884522,5.800306226,12.91011829,6.167007752,11.09362245,11.55019655,9.156191262,17,14,0,2,7,0,4,7,0,0,2,0,0,26,0,3,76
414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890000,380,2342.105263, II/A kerület – Remetekertváros,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,1,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.551865,18.95662,47.551865,18.95662,1028,2,3.688859061,9.368845822,11.07867076,8.780555237,7.586514805,25.53410222,5.700694828,9.880754313,10.35609616,10.43407942,10.43407942,10.77339882,13.51133324,10.71282037,14.32896799,9.010681397,10.53108714,11.6815923,9.726654204,9.644618181,7.386383063,10.53194614,12.42604388,4.695159274,12.41501902,6.160432591,10.56886931,10.98554335,8.245236663,30,28,0,5,24,1,6,16,0,0,4,3,1,42,0,5,220
415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120000,560,2000, II/A kerület – Adyliget,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,5 + 1 half room,5,1,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.54735,18.93912,47.54735,18.93912,1029,2,5.092953578,10.10677943,12.00808795,9.717854431,8.204880114,26.4533587,7.103544783,10.71956843,11.15998434,11.19783043,11.19783043,11.39031475,14.58759918,11.51921209,15.41012103,9.787843777,11.20553806,12.39057848,10.60331746,10.57569823,8.766721539,11.25366425,13.56328453,5.187466704,13.180314,7.300368707,11.33681095,11.72020556,8.763312311,5,10,1,1,11,1,2,8,0,2,0,0,1,20,0,2,117
416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,240,1875, Ferenchegyi út,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,8 room,8,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   29   91   111   291    Éjszakai   931   ,47.526596,19.020681,47.526596,19.020681,1025,2,0.500327706,4.033153186,5.509176115,3.211311059,2.817226489,19.96533461,1.863193855,4.367432586,4.877485042,5.012618124,5.012618124,5.638201737,8.064113197,5.225309607,8.888182865,3.612877867,5.276078883,6.321016408,4.180171488,4.075432532,4.672190698,5.181123281,7.122151565,2.475641391,6.95608004,1.330933697,5.137538704,5.598229066,3.694624309,100,62,0,28,43,4,5,17,2,0,60,24,3,143,0,8,382
417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,60,1666.666667, Szélső utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,1 + 2 half room,1,2,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,0,1,-1,combination boiler,0,0,1,0,0,no,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.40723,19.173105,47.40723,19.173105,1188,18,3.432659959,13.53841005,12.43736214,14.51159045,15.30652303,6.902562819,5.46255112,13.20449852,12.67044817,12.52171691,12.52171691,12.11308126,11.8011485,12.33364466,11.38920444,13.93184262,12.34768344,11.22441814,13.45195,13.71224199,19.41675014,12.37418836,13.19045574,18.30712494,10.59942364,17.54871911,12.39678317,11.94049264,14.73699069,19,10,1,3,17,0,2,6,0,0,1,4,7,42,0,2,17
418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001951,250,4007.804, Szívvirág utca,-1,-1,1,street view,0,0,1,-1,-1,available,1,5 + 1 half room,5,1,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,2,-1,renewable energy,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   157   157A   64A   164   264   64    Éjszakai   964   ,47.57119,18.9415,47.57119,18.9415,1029,2,3.816333487,11.66810786,13.2063211,10.92543151,9.957703629,27.60953311,6.190356045,12.10400788,12.60288928,12.70908555,12.70908555,13.12826758,15.42416831,12.95504819,16.22703991,11.28761394,12.85922145,13.98443074,11.91887865,11.78519961,8.490238123,12.83332032,14.24301564,7.117126347,14.67717619,8.095817693,12.84009413,13.27620991,10.64531077,4,10,0,0,0,1,6,6,0,0,0,2,1,21,0,1,98
419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809000,240,3370.833333, Endrődi Sándor utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   11   91   111   149   291    Éjszakai   931   ,47.52222,19.0092,47.52222,19.0092,1026,2,1.487245471,4.228685799,6.065265725,3.795314267,2.588530586,20.49711991,2.827092848,4.76658993,5.223222651,5.291861919,5.291861919,5.694328577,8.801630872,5.58146008,9.624497939,3.868917181,5.411538312,6.544051063,4.646684156,4.64063289,5.56322341,5.393235107,7.943502296,1.487932167,7.273936084,2.31243416,5.427107123,5.843963988,3.392588705,58,63,0,16,43,1,4,10,0,0,25,12,3,99,0,11,420
420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420173,130,3232.1, II/A kerület – Budaliget,-1,-1,1,garden view,1,0,0,-1,-1,available,1,3 + 2 half room,3,2,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,4.008008407,11.39636405,12.98821995,10.70007372,9.656363131,27.41235231,6.325605721,11.85741929,12.34935463,12.44637566,12.44637566,12.83548564,15.26249011,12.70321125,16.06959764,11.02326803,12.5773816,13.71261878,11.68135821,11.56208594,8.4733872,12.56149747,14.102085,6.783958311,14.41984712,7.91497525,12.57873617,13.00842608,10.32900211,7,10,1,2,3,1,6,4,0,2,0,3,1,25,0,2,111
421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292840,298,4338.389262, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,7 room,7,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,heat pump,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,2.644918293,10.62781714,12.02487257,9.766427113,9.027011267,26.37451288,4.924063812,10.9918998,11.50727668,11.63834146,11.63834146,12.15017761,14.14226052,11.85382859,14.93873787,10.22707857,11.84566025,12.93612389,10.78482312,10.61830269,7.115977448,11.78872811,12.93610971,6.35570974,13.58594321,6.860217804,11.76510333,12.2181812,9.769136625,10,10,0,2,7,1,6,7,0,0,1,1,0,23,0,2,104
422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,380,2894.736842, Törökvész,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,8 + 3 half room,8,3,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,1,3,-1,central heating,0,0,0,0,1,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.521687,19.003485,47.521687,19.003485,1026,2,1.901849239,4.517423074,6.443107715,4.18910631,2.75824508,20.85454684,3.255999764,5.110262654,5.548943115,5.597275228,5.597275228,5.921738224,9.21449075,5.908097871,10.03661634,4.18045696,5.669249916,6.824252742,5.008669149,5.025902021,5.877060596,5.676714413,8.370099215,1.080008886,7.581544791,2.704858964,5.734792578,6.135345243,3.505729882,53,54,2,17,41,1,4,10,0,0,23,8,3,97,0,12,390
